timestamp,open,high,low,close,volume
2023-09-13,35.7900,40.0681,35.7300,38.7100,365839596
2023-08-31,35.8200,36.0200,32.0200,35.1400,716172370
2023-07-31,33.5400,37.1900,31.3800,35.7700,791861471
2023-06-30,31.8000,37.1100,29.6950,33.4400,1065522382
2023-05-31,31.1100,32.2900,26.8550,31.4400,967768584
2023-04-28,32.9400,33.8400,28.5100,31.0600,728454261
2023-03-31,25.0300,32.9000,24.9700,32.6700,1193689535
2023-02-28,27.8900,31.1700,24.7300,24.9300,880351327
2023-01-31,27.0450,30.4900,26.3700,28.2600,840843151
2022-12-30,30.2400,30.4800,25.3500,26.4300,758549634
2022-11-30,28.8000,31.3350,27.1700,30.0700,788939892
2022-10-31,26.3300,29.2186,24.5900,28.4300,981086384
2022-09-30,31.5720,32.3750,25.7400,25.7700,888333621
2022-08-31,36.0500,37.6900,31.7700,31.9200,899196933
2022-07-29,37.0900,40.7300,35.2400,36.3100,792971401
2022-06-30,44.7700,44.9300,36.6000,37.4100,783410262
2022-05-31,43.7200,46.6400,40.3100,44.4200,773074449
2022-04-29,49.8300,49.9000,43.5000,43.5900,639104164
2022-03-31,47.5400,52.5100,44.0700,49.5600,847764218
2022-02-28,48.7750,49.9700,43.6250,47.7000,756444446
2022-01-31,51.6500,56.2800,46.3000,48.8200,888939821
2021-12-31,49.8400,55.0000,48.3300,51.5000,714225962
2021-11-30,49.4000,51.9900,48.1150,49.2000,616336273
2021-10-29,53.6450,56.0700,47.8700,49.0000,672041877
2021-09-30,54.1100,55.4850,52.3200,53.2800,413373937
2021-08-31,53.9900,54.8700,51.4200,54.0600,402316935
2021-07-30,56.1300,57.4550,52.3100,53.7200,516848056
2021-06-30,57.6100,58.4150,55.1000,56.1400,511506974
2021-05-28,57.8550,58.0100,53.4200,57.1200,495389646
2021-04-30,64.7250,68.4900,57.0700,57.5300,654975049
2021-03-31,61.7200,67.4400,57.9050,64.0000,770829377
2021-02-26,55.9500,63.5400,55.7100,60.7800,509851966
2021-01-29,49.8900,63.9500,49.3300,55.5100,963145166
2020-12-31,48.7500,52.6500,45.2400,49.8200,883642951
2020-11-30,44.9600,48.5000,44.2400,48.3500,676127972
2020-10-30,52.4000,56.2300,43.6100,44.2800,738468254
2020-09-30,50.9100,52.6800,48.4200,51.7800,680632919
2020-08-31,48.2700,51.5000,47.7000,50.9500,667012794
2020-07-31,59.9100,61.9300,46.9700,47.7300,807933301
