timestamp,open,high,low,close,volume
2023-09-13,508.5400,515.1500,493.8000,514.7900,2381720
2023-08-31,502.6400,507.7650,481.4900,504.1700,7209315
2023-07-31,490.9600,518.7100,479.8800,502.0400,10938640
2023-06-30,473.5100,497.9700,469.5500,497.0800,7565148
2023-05-31,454.7000,478.3850,454.7000,472.1400,7178286
2023-04-28,459.7100,467.5100,438.5900,455.7700,6046739
2023-03-31,435.9400,469.0200,425.0000,462.6800,8543523
2023-02-28,443.2600,449.0300,429.3500,438.4700,6251934
2023-01-31,453.9300,454.9100,423.0600,443.7400,7168192
2022-12-30,463.2500,470.2300,439.5400,451.6200,7947026
2022-11-30,428.9000,463.7200,405.6300,461.7800,8330700
2022-10-31,392.6700,429.0100,370.9300,427.5500,8967438
2022-09-30,404.2600,435.2497,380.9900,388.1900,10384413
2022-08-31,422.8300,441.7400,405.5700,406.8400,7428346
2022-07-29,373.5300,426.6100,363.5900,425.4900,9323489
2022-06-30,398.7400,405.5000,343.8600,373.5300,11103623
2022-05-31,398.1900,402.7100,352.0000,398.3300,11418637
2022-04-29,425.6100,436.6450,396.1200,397.2600,8567114
2022-03-31,374.6200,435.4400,363.3800,425.3900,12266430
2022-02-28,390.5900,393.3100,356.6100,375.3200,9356529
2022-01-31,442.3400,442.6700,371.6950,391.5300,13360674
2021-12-31,428.4600,461.4400,417.1700,443.1700,11199864
2021-11-30,434.5800,452.7400,420.5000,422.1900,6576296
2021-10-29,382.8800,436.3400,377.3100,433.1000,6715125
2021-09-30,396.8300,409.8000,380.4200,380.6600,8931688
2021-08-31,392.6600,396.3800,384.5600,395.7700,7516235
2021-07-30,382.6900,396.3800,365.0400,394.1800,10869244
2021-06-30,356.3000,383.7650,345.3350,382.0000,8727062
2021-05-28,348.6500,364.4100,338.0000,353.5400,8226089
2021-04-30,344.4100,357.1300,339.2100,345.1400,6890159
2021-03-31,329.3100,363.4300,321.3900,341.3100,10814254
2021-02-26,320.6200,353.7700,320.0000,324.3400,7841352
2021-01-29,353.9400,358.4500,314.6200,318.1200,10282214
2020-12-31,359.0400,366.8100,334.1300,353.4600,10121796
2020-11-30,321.6500,369.1998,316.0900,355.3000,7495785
2020-10-30,341.3600,358.6850,311.6900,314.5500,9105290
2020-09-30,332.4100,344.9700,307.6500,332.8300,10885584
2020-08-31,301.7200,334.7100,297.0500,333.2400,7754407
2020-07-31,271.7100,311.0150,261.6500,301.8700,11289142
2020-06-30,248.5000,292.1100,247.1100,266.3600,14185969
2020-05-29,216.9800,256.9600,197.1400,247.9600,17043665
2020-04-30,165.4400,232.1000,158.8900,221.8300,20038412
2020-03-31,266.0600,286.6300,154.3300,173.2200,29617325
2020-02-28,280.4100,304.8100,255.0000,266.7400,10430439
2020-01-31,269.8600,287.7400,266.5800,278.9700,9476093
2019-12-31,256.3400,274.7500,253.4500,269.0800,12077551
2019-11-29,270.9000,271.9800,247.6700,257.0600,13462858
2019-10-31,268.5300,277.8500,253.8600,268.6700,9840013
2019-09-30,262.6000,270.2400,244.0000,268.1000,14704783
