timestamp,open,high,low,close,volume
2023-09-13,189.4850,189.9800,173.5400,174.2100,584484387
2023-08-31,196.2350,196.7300,171.9600,187.8700,1323817340
2023-07-31,193.7800,198.2300,186.6000,196.4500,996368613
2023-06-30,177.7000,194.4800,176.9306,193.9700,1297863403
2023-05-31,169.2800,179.3500,164.3100,177.2500,1275052503
2023-04-28,164.2700,169.8500,159.7800,169.6800,967580718
2023-03-31,146.8300,165.0000,143.9000,164.9000,1520461315
2023-02-28,143.9700,157.3800,141.3200,147.4100,1307294493
2023-01-31,130.2800,147.2300,124.1700,144.2900,1443652725
2022-12-30,148.2100,150.9199,125.8700,129.9300,1675731304
2022-11-30,155.0800,155.4500,134.3800,148.0300,1724948219
2022-10-31,138.2100,157.5000,134.3700,153.3400,1868381344
2022-09-30,156.6400,164.2600,138.0000,138.2000,2083968147
2022-08-31,161.0100,176.1500,157.1400,157.2200,1509735435
2022-07-29,136.0400,163.6300,135.6600,162.5100,1447364668
2022-06-30,149.9000,151.7400,129.0400,136.7200,1749297959
2022-05-31,156.7100,166.4800,132.6100,148.8400,2400305601
2022-04-29,174.0300,178.4900,155.3800,157.6500,1683547838
2022-03-31,164.6950,179.6100,150.1000,174.6100,2171827429
2022-02-28,174.0100,176.6500,152.0000,165.1200,1628570227
2022-01-31,177.8300,182.9400,154.7000,174.7800,2106513962
2021-12-31,167.4800,182.1300,157.8000,177.5700,2443227128
2021-11-30,148.9850,165.7000,147.4800,165.3000,1688864233
2021-10-29,141.9000,153.1650,138.2700,149.8000,1565079040
2021-09-30,152.8300,157.2600,141.2700,141.5000,1797948421
2021-08-31,146.3600,153.4900,144.5000,151.8300,1462773381
2021-07-30,136.6000,150.0000,135.7600,145.8600,1916751489
2021-06-30,125.0800,137.4100,123.1300,136.9600,1606114354
2021-05-28,132.0400,134.0700,122.2500,124.6100,1711935110
2021-04-30,123.6600,137.0700,122.4900,131.4600,1889956694
2021-03-31,123.7500,128.7200,116.2100,122.1500,2650845211
2021-02-26,133.7500,137.8770,118.3900,121.2600,1825486961
2021-01-29,133.5200,145.0900,126.3820,131.9600,2239366098
2020-12-31,121.0100,138.7890,120.0100,132.6900,2319687808
2020-11-30,109.1100,121.9900,107.3200,119.0500,2122724412
2020-10-30,117.6400,125.3900,107.7200,108.8600,2895317580
2020-09-30,132.7600,137.9800,103.1000,115.8100,3886793083
2020-08-31,432.8000,515.1400,126.0000,129.0400,1184207050
2020-07-31,365.1200,425.6600,356.5800,425.0400,755162226
2020-06-30,317.7500,372.3800,317.2100,364.8000,810900890
2020-05-29,286.2500,324.2400,285.8500,317.9400,701660022
2020-04-30,246.5000,294.5300,236.9000,293.8000,816530808
2020-03-31,282.2800,304.0000,212.6100,254.2900,1570331732
2020-02-28,304.3000,327.2200,256.3700,273.3600,755223231
2020-01-31,296.2400,327.8500,292.7500,309.5100,734044103
2019-12-31,267.2700,293.9700,256.2900,293.6500,598871365
2019-11-29,249.5400,268.0000,249.1600,267.2500,448922253
2019-10-31,225.0700,249.7500,215.1300,248.7600,621478768
2019-09-30,206.4300,226.4200,204.2200,223.9700,547408488
2019-08-30,213.9000,218.0300,192.5800,208.7400,683515746
2019-07-31,203.1700,221.3700,198.4100,213.0400,473957094
2019-06-28,175.6000,201.5700,170.2700,197.9200,515218768
2019-05-31,209.8800,215.3100,174.9900,175.0700,739456573
2019-04-30,191.6400,208.4800,188.3800,200.6700,506117812
2019-03-29,174.2800,197.6900,169.5000,189.9500,650981384
2019-02-28,166.9600,175.8700,165.9300,173.1500,472540723
2019-01-31,154.8900,169.0000,142.0000,166.4400,828099179
2018-12-31,184.4600,184.9400,146.5900,157.7400,898917007
2018-11-30,219.0500,222.3600,170.2600,178.5800,961321947
2018-10-31,227.9500,233.4700,206.0900,218.8600,789748068
2018-09-28,228.4100,229.6700,215.3000,225.7400,678972040
2018-08-31,199.1300,228.8700,197.3100,227.6300,700318837
2018-07-31,183.8200,195.9600,183.4200,190.2900,393843881
2018-06-29,187.9900,194.2000,180.7300,185.1100,527624365
2018-05-31,166.4100,190.3700,165.2700,186.8700,620976206
2018-04-30,166.6400,178.9400,160.6300,165.2600,666360147
2018-03-29,178.5400,183.5000,164.9400,167.7800,701387082
2018-02-28,167.1700,180.6200,150.2400,178.1200,888378184
2018-01-31,170.1600,180.1000,164.7000,167.4300,639245534
2017-12-29,169.9500,177.2000,166.4600,169.2300,518560008
2017-11-30,169.8700,176.2400,165.2800,171.8500,581374608
2017-10-31,154.2600,169.6499,152.4600,169.0400,496135305
2017-09-29,164.8000,164.9400,149.1600,154.1200,669594016
2017-08-31,149.1000,164.5200,148.4100,164.0000,638221161
2017-07-31,144.8800,153.9900,142.4100,148.7300,411377229
2017-06-30,153.1700,155.9800,142.2000,144.0200,664986406
2017-05-31,145.1000,156.6500,144.2700,152.7600,635292989
2017-04-28,143.7100,145.4600,140.0600,143.6500,371280180
2017-03-31,137.8900,144.5000,137.0500,143.6600,562091214
2017-02-28,127.0300,137.4800,127.0100,136.9900,574968547
2017-01-31,115.8000,122.4400,114.7600,121.3500,563331160
2016-12-30,110.3650,118.0166,108.2500,115.8200,608771645
2016-11-30,113.4600,113.7700,104.0800,110.5200,721554967
2016-10-31,112.7100,118.6900,112.2800,113.5400,686914224
2016-09-30,106.1400,116.1800,102.5300,113.0500,970096738
2016-08-31,104.4100,110.2300,104.0000,106.1000,630128567
2016-07-29,95.4900,104.5500,94.3700,104.2100,685779613
2016-06-30,99.0200,101.8900,91.5000,95.6000,780630235
