timestamp,open,high,low,close,volume
2023-09-13,33.8500,34.9500,31.5000,31.6900,66411147
2023-08-31,40.4200,40.8100,32.3250,33.2100,227309441
2023-07-31,35.1000,41.9525,33.8050,41.3100,215665590
2023-06-30,33.2800,40.6800,33.2500,34.1300,228678369
2023-05-31,35.7200,38.2000,31.5650,32.6000,271283753
2023-04-28,43.2700,43.5600,33.5300,35.7200,205036326
2023-03-31,46.5400,48.7200,37.7000,43.8900,281668867
2023-02-28,60.1300,61.7600,43.9700,44.4400,169708599
2023-01-31,57.9700,67.0950,56.8700,59.5300,145371765
2022-12-30,55.3300,61.4000,54.6800,56.1300,149123265
2022-11-30,40.4700,58.7800,38.0900,57.1800,242469263
2022-10-31,49.3800,54.3800,33.1700,37.2900,236365031
2022-09-30,61.7500,63.2000,49.8100,50.3000,114229694
2022-08-31,57.5800,67.8700,53.0500,63.4900,191880500
2022-07-29,63.9100,66.3600,58.3700,59.5000,121102112
2022-06-30,56.8300,68.2900,54.6400,64.2200,290317517
2022-05-31,61.6400,63.9600,46.8300,56.1200,297885490
2022-04-29,61.2500,65.2900,50.2500,61.6600,214354532
2022-03-31,72.4200,74.9900,41.5600,57.8700,544842284
2022-02-28,74.2600,78.6700,66.1100,71.6300,135280894
2022-01-31,68.9000,81.2400,62.1700,74.8800,276507442
2021-12-31,86.8800,88.2200,64.7000,70.0700,252950326
2021-11-30,78.6600,92.6900,76.6301,84.1100,197023916
2021-10-29,72.0900,87.8300,68.4600,78.2800,172762462
2021-09-30,79.4800,84.0800,71.4510,72.2400,197250513
2021-08-31,71.0700,80.5600,61.7600,78.5600,247664257
2021-07-30,79.3000,80.1500,61.6500,70.8800,306468422
2021-06-30,76.1000,80.2700,70.4100,79.8100,250511375
2021-05-28,77.2000,78.8900,66.5500,73.9400,237981020
2021-04-30,86.5000,86.8800,72.8100,77.3600,212233228
2021-03-31,96.7300,98.7000,76.1100,84.3300,300437215
2021-02-26,90.1500,108.2900,89.0850,93.8700,166191552
2021-01-29,87.5600,101.6800,85.1600,88.6900,236584381
2020-12-31,86.2550,89.5600,79.0700,87.9000,234046452
2020-11-30,82.8400,92.7700,78.1810,85.3500,321651386
2020-10-30,78.7500,85.3850,75.5900,81.5200,214408223
2020-09-30,79.4900,86.5800,71.7600,77.6100,230355427
2020-08-31,64.0000,81.4500,59.9000,78.6400,296272716
2020-07-31,60.1640,69.1800,58.7600,63.7900,241664940
2020-06-30,54.2000,62.4200,53.3800,60.1800,329676630
2020-05-29,41.9800,56.5000,40.5850,54.3300,380114559
2020-04-30,39.9100,47.9800,39.2550,43.1000,333652795
2020-03-31,41.3800,45.3400,32.7000,40.5000,521851759
2020-02-28,38.0000,43.0900,36.8150,38.5100,251019053
2020-01-31,35.9600,42.0000,35.9000,37.6900,283051682
2019-12-31,32.6900,36.8000,30.8400,35.2300,193672789
2019-11-29,31.6400,35.4300,31.1700,32.6500,246622410
2019-10-31,28.2200,31.9500,27.5300,31.1500,217277939
2019-09-30,30.1000,32.0000,27.4700,28.2100,217411213
2019-08-30,29.9100,32.2800,25.7700,30.5000,373293720
2019-07-31,31.3600,32.3800,29.3500,29.9100,201427644
2019-06-28,25.8100,30.6800,25.5000,30.2900,234777762
2019-05-31,30.3400,31.0000,25.4800,25.7600,443589453
2019-04-30,30.9300,31.6250,28.2550,30.2700,313404733
2019-03-29,28.0300,30.5300,26.3700,30.1500,389389929
2019-02-28,24.7400,28.6200,23.5200,27.7100,334858090
2019-01-31,20.3100,25.4500,20.1800,24.8500,345850578
2018-12-31,22.3600,23.3500,19.2600,20.9300,393772592
2018-11-30,23.7200,25.7600,19.2100,21.2300,416881287
2018-10-31,26.0300,26.2600,21.5800,23.5200,368396521
2018-09-28,30.0100,30.0300,24.3800,26.0900,514101645
2018-08-31,35.5800,36.8900,30.5200,31.3000,386270700
2018-07-31,38.0100,40.0400,34.8600,35.8600,246290524
2018-06-29,35.5700,45.2300,35.5400,38.9500,371812265
2018-05-31,36.3000,38.9100,34.7600,35.1800,271057638
2018-04-30,40.0900,41.3000,34.8800,36.5100,231889865
2018-03-29,47.1000,47.6500,39.1200,40.4900,333693416
2018-02-28,46.8900,49.2500,40.9300,47.1500,258084225
2018-01-31,42.1400,50.6800,41.9000,49.2300,294671336
2017-12-29,37.0200,43.4800,35.8100,41.4200,291182156
2017-11-30,38.0000,42.7700,37.1000,37.4500,368299009
2017-10-31,38.4000,40.7700,35.7900,37.5200,352207988
2017-09-29,41.9300,45.9300,37.8200,38.2000,265270547
2017-08-31,45.8200,48.9900,39.3300,41.9100,332135295
2017-07-31,39.8300,46.8500,38.5100,45.1700,176469581
2017-06-30,40.2000,44.1800,36.7700,39.2200,300365011
2017-05-31,35.1400,41.9700,34.5100,40.0300,263839069
2017-04-28,31.4300,35.5000,31.2300,35.0700,126802210
2017-03-31,30.8300,32.4700,29.8800,31.1100,161911823
2017-02-28,28.5900,31.1600,27.8800,30.5700,108520722
2017-01-31,25.9500,28.9100,25.5850,28.4000,156912860
2016-12-30,26.7900,27.3800,25.2500,25.4400,147548291
2016-11-30,25.9000,27.7000,23.3750,26.8700,240601206
2016-10-31,26.0300,29.2350,25.3800,25.9500,207413452
2016-09-30,25.4100,27.2900,25.3300,26.0900,245815900
2016-08-31,21.6900,26.3000,21.2200,25.4100,287405687
2016-07-29,21.2300,22.9000,20.0350,21.6500,192368282
2016-06-30,24.3500,24.3700,19.5100,21.2300,371053414
2016-05-31,25.5200,25.6500,22.0200,24.6100,426368118
2016-04-29,26.2600,30.0100,24.5500,25.5600,240195027
2016-03-31,26.8900,28.2500,25.2100,26.5000,231615566
2016-02-29,25.6200,26.4700,22.1350,25.7100,291286441
2016-01-29,30.6600,30.6600,24.9700,26.0300,260131516
2015-12-31,30.3800,33.4800,30.0300,32.2650,160639164
2015-11-30,27.5000,31.1800,26.5308,30.6800,269166476
2015-10-30,26.7500,29.4000,25.1000,27.6200,272935770
2015-09-30,25.0100,27.9600,22.6400,26.0600,255961426
2015-08-31,32.5300,34.9900,21.5500,25.8800,283963401
2015-07-31,34.0800,35.5600,28.1300,33.0300,205702506
2015-06-30,33.8800,38.0000,31.7200,34.1000,205061016
2015-05-29,33.8800,35.3700,32.1000,33.6800,163670649
2015-04-30,29.4500,36.7500,29.0100,33.5600,189180249
2015-03-31,27.8400,30.6000,27.0500,29.3800,208941640
2015-02-27,24.9900,28.4900,24.3500,27.6700,119095771
2015-01-30,23.3700,26.3300,22.9600,24.8400,149673846
2014-12-31,23.5300,25.9500,21.7800,23.1400,186830875
2014-11-28,23.6000,28.4000,23.2700,23.5200,97285243
2014-10-31,25.5200,26.7940,22.6000,23.8900,100762948
2014-09-30,32.0000,32.3500,25.3000,25.8200,114634269
2014-08-29,28.5500,33.1000,27.3000,31.9200,108139000
2014-07-31,29.0000,31.2200,25.2800,28.5800,89617500
2014-06-30,25.4000,29.6000,24.0300,28.5100,109919500
