timestamp,open,high,low,close,volume
2023-09-13,433.5900,438.0500,414.8250,415.7400,5031267
2023-08-31,419.4900,432.4000,388.2500,427.3700,15298910
2023-07-31,367.7800,429.2400,361.9200,419.4900,19371980
2023-06-30,311.2800,377.2980,298.0000,369.7500,20252114
2023-05-31,320.4600,327.0900,295.8000,310.4400,17592299
2023-04-28,338.7100,356.7000,298.4200,320.3900,14434185
2023-03-31,339.6100,358.5200,320.8534,340.8400,16163218
2023-02-28,350.0000,381.8100,335.2000,339.2600,17892650
2023-01-31,286.0100,337.9650,279.9900,333.2400,14448457
2022-12-30,302.2800,321.7900,277.4900,283.7800,16348704
2022-11-30,277.3000,323.3300,252.6200,302.6100,18692995
2022-10-31,251.0600,286.6400,250.3776,274.6000,22645885
2022-09-30,269.0600,281.3100,240.0000,248.7700,18824807
2022-08-31,300.0000,323.7246,268.8600,271.4100,17279138
2022-07-29,254.8600,304.3400,243.5000,303.5100,17344514
2022-06-30,258.1900,272.1000,231.6950,256.2800,18553230
2022-05-31,280.5400,293.6150,231.3100,258.2400,21287399
2022-04-29,299.3700,300.3300,257.0100,280.1200,27465122
2022-03-31,311.7800,329.0300,296.1200,298.6800,17328127
2022-02-28,304.7600,333.7100,277.5800,314.0300,16247166
2022-01-31,358.0600,360.0000,281.0700,301.9300,25481412
2021-12-31,359.7300,373.5800,327.1900,358.3800,13855034
2021-11-30,343.7500,364.8250,339.3500,355.1700,12532813
2021-10-29,287.5000,344.1600,279.0100,341.3500,10447535
2021-09-30,289.9100,304.2200,283.8300,285.9800,13430826
2021-08-31,269.2200,294.7650,265.3100,288.7200,9307751
2021-07-30,254.1400,273.3800,246.6800,269.1500,12185640
2021-06-30,268.6200,269.2500,245.5600,253.8000,14870252
2021-05-28,258.8100,276.0900,256.2600,265.4500,14138121
2021-04-30,240.2700,261.1700,240.2700,257.8100,13019277
2021-03-31,217.7000,243.5050,211.7701,240.4100,17704778
2021-02-26,197.0100,220.6400,194.4500,214.7700,12193036
2021-01-29,195.1300,213.4000,189.4500,194.0000,13941126
2020-12-31,203.7400,212.5800,191.9600,195.1800,14188657
2020-11-30,193.8850,213.6600,191.2300,203.3600,12888216
2020-10-30,182.4500,205.1100,180.5000,190.3700,14675227
2020-09-30,202.1700,207.4350,176.3400,180.9200,21401974
2020-08-31,183.1500,204.4400,181.7500,202.1800,13973326
2020-07-31,171.0000,190.1250,167.0300,182.8200,15843320
2020-06-30,170.0200,171.5100,153.5700,169.5900,18741795
2020-05-29,143.2200,171.7700,142.1000,171.0900,17268631
2020-04-30,126.9700,150.1900,119.0100,145.2900,19373778
2020-03-31,192.9200,206.8600,120.3500,131.2600,21663964
2020-02-28,197.6300,227.2100,187.0000,193.8000,8177642
2020-01-31,190.2600,210.1800,186.0700,196.2300,10678541
2019-12-31,191.1900,192.0000,179.8300,189.7800,27556868
2019-11-29,183.6500,197.2500,182.1500,191.5900,8073911
2019-10-31,171.0100,191.2800,158.2100,182.0800,11061410
2019-09-30,161.8200,176.2200,158.0800,169.9700,9575093
2019-08-30,166.5500,171.8700,156.9200,163.7600,13672100
2019-07-31,150.2800,168.9900,140.0100,166.9800,11771627
2019-06-28,132.0500,150.9300,130.8700,149.2600,8832790
2019-05-31,149.0000,154.6000,131.6100,132.4400,11613040
2019-04-30,146.0100,162.9900,144.4700,149.2800,10727701
2019-03-29,151.6800,153.9200,138.6400,144.3900,9531909
2019-02-28,135.8300,153.0000,135.8300,150.7700,11750586
2019-01-31,121.2500,139.6800,117.9900,135.9300,9494657
2018-12-31,139.3100,140.0000,115.0000,123.4900,11238041
2018-11-30,131.2100,142.3400,126.3200,136.7300,12675630
2018-10-31,162.5100,163.5100,118.7300,130.4200,16734957
2018-09-28,151.6700,170.2200,151.6700,161.2600,13237598
2018-08-31,147.0100,154.7100,140.5100,152.4000,10120173
2018-07-31,148.5700,154.1100,133.9200,146.8000,14985389
2018-06-29,157.5900,164.1000,147.7300,148.9600,12525857
2018-05-31,133.8400,159.7600,130.2600,155.9600,13533818
2018-04-30,146.6100,151.8100,129.9000,133.8600,12582717
2018-03-29,139.3100,152.5000,134.3300,146.9700,12342572
2018-02-28,146.1500,147.8800,128.4800,138.9200,12627916
2018-01-31,131.7400,150.3100,131.5500,146.4500,11089577
2017-12-29,129.4800,134.0700,123.7900,131.5500,12351300
2017-11-30,121.9800,129.8600,116.6100,129.2400,13381207
2017-10-31,110.1100,124.1299,106.2010,121.1300,12536570
2017-09-29,100.1600,110.4500,99.3200,110.1100,8661317
2017-08-31,96.2600,100.9700,93.2900,99.9000,9253003
2017-07-31,95.6800,103.5100,95.0900,95.9100,9080090
2017-06-30,89.5300,96.4600,88.9200,95.2400,9277255
2017-05-31,89.0800,90.0000,82.5000,89.3200,8998014
2017-04-28,85.5400,91.0900,80.5600,88.5200,7879003
2017-03-31,92.5100,94.9700,82.9300,85.5700,10091040
2017-02-28,88.8900,93.4900,82.9897,91.7600,9236718
2017-01-31,86.6600,91.7657,84.8700,88.2800,8014592
2016-12-30,87.6900,91.6900,85.3000,85.7900,10561523
