timestamp,open,high,low,close,volume
2023-09-13,30.4800,30.8400,29.4500,30.5000,120238207
2023-08-31,33.3200,33.4200,30.1200,30.2000,269010388
2023-07-31,33.8600,34.3800,31.8300,33.3200,288520326
2023-06-30,31.1400,34.1800,31.0450,34.1000,244238324
2023-05-31,30.6450,33.0700,30.4000,30.6700,232351624
2023-04-28,29.7600,32.2700,29.1500,30.6400,275297570
2023-03-31,30.3900,31.4400,27.6000,29.9400,331600226
2023-02-28,30.7700,32.8800,29.7600,30.4900,255868198
2023-01-31,31.0800,33.0400,29.3900,30.9200,273130424
2022-12-30,32.8700,33.3300,30.5200,30.9800,268542011
2022-11-30,29.3300,32.7350,28.1250,32.6900,305752109
2022-10-31,27.0300,29.3700,25.8000,29.0600,364771370
2022-09-30,31.5100,32.9200,26.6100,26.6400,396997990
2022-08-31,31.9500,34.7100,31.3900,31.6500,298196358
2022-07-29,29.0900,32.3700,27.5950,32.3300,311868110
2022-06-30,31.9900,32.6300,28.4400,29.0600,342662297
2022-05-31,34.4400,35.5500,30.2950,31.7900,410361587
2022-04-29,37.7600,38.1700,33.8200,34.3400,272826304
2022-03-31,33.7700,38.6300,33.1700,37.4500,438823314
2022-02-28,34.2400,35.4150,32.7200,33.9100,257904661
2022-01-31,37.4600,38.0100,33.1500,34.2200,318288897
2021-12-31,35.2700,37.8200,34.4200,37.6000,255998943
2021-11-30,36.1400,36.5700,34.5800,34.6600,250224152
2021-10-29,29.7800,36.4500,29.7800,36.1700,264683667
2021-09-30,32.5800,32.8350,29.4850,29.7400,246753804
2021-08-31,32.4500,34.3300,31.7000,32.5300,171469790
2021-07-30,32.2100,33.2700,30.6400,32.3200,245462781
2021-06-30,100.5600,101.1500,31.3550,32.0800,105349345
2021-05-28,101.5400,104.8700,97.0700,100.1200,71611022
2021-04-30,97.0900,103.7400,96.3400,100.7500,72507408
2021-03-31,92.9900,98.0850,87.1500,96.4200,86667141
2021-02-26,86.1750,93.9100,86.0100,91.5500,72060592
2021-01-29,90.6600,97.5400,83.1100,85.7550,85868220
2020-12-31,90.9200,92.3200,88.5701,90.7500,78667001
2020-11-30,80.3250,93.7050,79.2500,90.0500,86688786
2020-10-30,78.3500,84.8100,75.3900,78.9400,91524430
2020-09-30,76.2100,81.4000,74.1400,77.6700,91339931
2020-08-31,71.1924,77.5600,69.7950,76.4600,61244378
2020-07-31,69.8600,73.7700,67.1600,71.3400,77096135
2020-06-30,70.9800,76.9100,65.3700,69.7400,90379409
2020-05-29,65.5900,74.0000,60.0000,71.5800,88433208
2020-04-30,54.1000,69.2800,53.2500,66.2300,107805569
2020-03-31,70.3200,73.0400,46.8100,57.3000,175090493
2020-02-28,77.1800,80.6200,68.4200,70.4500,83744662
2020-01-31,72.8200,78.4000,71.6300,76.3400,89167697
2019-12-31,71.4200,73.5800,68.1000,72.3600,92846110
2019-11-29,70.9400,74.7200,69.1400,71.5400,59232990
2019-10-31,69.6100,72.7400,65.3700,70.2700,135668539
2019-09-30,66.3400,72.8500,65.4400,69.2700,102454647
2019-08-30,69.9700,70.4100,63.9700,67.0200,104613579
2019-07-31,78.5600,80.2300,68.2800,70.4000,141615480
2019-06-28,74.5100,79.7200,74.2100,77.3700,69966504
2019-05-31,79.5500,80.7300,73.2000,74.4700,96515546
2019-04-30,75.3500,80.5100,74.1100,79.6300,89053645
2019-03-29,73.3000,75.1600,70.5700,74.8200,96095157
2019-02-28,65.6200,73.5000,65.4100,72.6700,90910689
2019-01-31,60.7600,67.7700,60.0200,65.7000,125004777
2018-12-31,73.8100,73.9000,58.4700,62.1300,117697120
2018-11-30,69.1300,73.6100,68.5800,72.6300,103596753
2018-10-31,74.3800,75.6600,63.6500,68.8600,167503788
2018-09-28,74.1600,74.9100,72.6900,74.0500,101052890
2018-08-31,70.7400,76.2400,70.0900,74.1600,96384872
2018-07-31,63.5400,72.2200,63.2300,70.6800,135594352
2018-06-29,65.2200,67.6900,62.7200,63.7800,101757064
2018-05-31,59.2900,65.9300,57.9700,64.6500,93014080
2018-04-30,55.4800,61.5000,53.5300,59.3900,137900527
2018-03-29,53.9500,58.4000,53.1300,55.7100,127597789
2018-02-28,56.1000,57.1000,48.4300,53.7200,142064587
2018-01-31,55.6300,60.0400,55.0200,56.7700,141114865
2017-12-29,55.2300,58.3500,51.5000,55.0100,197155335
2017-11-30,50.7300,56.1700,48.2550,55.7500,117196527
2017-10-31,52.8100,54.9900,50.3900,50.4300,129779263
2017-09-29,50.3800,54.2950,48.6900,54.2600,108755751
2017-08-31,49.2900,51.3800,47.9900,50.2000,145011755
2017-07-31,54.7500,55.4791,48.8600,49.3400,172218687
2017-06-30,54.2100,55.0600,51.7600,54.5600,150563229
2017-05-31,50.8700,54.4300,48.7702,54.1700,158013066
2017-04-28,46.6600,51.6600,46.0400,50.8400,124030423
2017-03-31,49.2000,50.3100,45.4100,46.5500,216153384
2017-02-28,46.5500,49.6000,46.1000,48.5600,189648419
2017-01-31,36.1500,49.1300,35.5900,46.3900,390443524
2016-12-30,36.0700,37.4200,35.7900,35.9300,153657075
2016-11-30,30.6400,36.0900,30.1500,35.8100,212216846
2016-10-31,30.3300,31.7300,30.0100,30.5100,182031683
2016-09-30,28.3700,30.5950,27.8900,30.5000,145033513
2016-08-31,28.3300,28.8800,27.4600,28.2800,107446568
2016-07-29,26.1100,29.4100,25.3301,28.3300,153987514
2016-06-30,26.1800,27.4100,24.4300,26.0800,149592895
2016-05-31,27.2700,27.5400,24.9300,26.4300,139253046
2016-04-29,25.6400,27.9700,24.3600,27.2700,203554143
2016-03-31,24.4500,27.2700,24.2600,25.7500,209784277
2016-02-29,22.6000,25.7100,21.6400,24.1400,214365082
2016-01-29,25.3700,25.9900,21.3250,23.0200,197837853
2015-12-31,28.4700,28.6699,24.5800,25.9500,201381252
2015-11-30,26.9900,30.5300,26.3700,28.4300,163781264
2015-10-30,27.1300,29.6700,26.4450,26.9900,173278488
2015-09-30,26.8100,29.6300,25.6900,26.9000,194370040
2015-08-31,31.3400,31.3600,25.2900,27.3800,162267486
2015-07-31,32.9300,33.1600,30.4042,31.2800,168670543
2015-06-30,34.2300,35.6700,32.4000,32.6500,181699848
2015-05-29,36.4200,37.6700,33.9950,34.0800,187700124
2015-04-30,33.2000,37.5400,31.8700,36.0900,267260666
2015-03-31,34.4400,35.3500,32.7100,33.1200,166115839
2015-02-27,33.4700,36.9500,33.2100,34.3100,118665800
2015-01-30,36.1100,36.4500,33.0100,33.3000,163256585
2014-12-31,35.9500,37.5300,34.3400,36.2300,148576896
2014-11-28,35.7400,37.9900,34.3900,36.4900,125111973
2014-10-31,31.8600,35.9500,29.7500,35.6300,252164708
2014-09-30,30.9800,32.6600,30.9100,32.0600,112612210
2014-08-29,29.8800,30.9900,29.0700,30.9100,107710000
2014-07-31,31.0000,31.5900,29.8800,29.9200,128967900
2014-06-30,29.4600,31.1300,28.9400,30.8100,136073000
2014-05-30,28.1900,29.7500,27.5800,29.4000,121418400
2014-04-30,29.0700,29.2700,27.1400,28.2200,136886800
2014-03-31,27.5200,29.4500,27.3500,28.9700,120637300
2014-02-28,26.9300,27.9700,25.8400,27.7100,116725300
2014-01-31,28.6100,29.2500,25.8900,26.9100,166170900
2013-12-31,27.2700,28.8000,27.0200,28.7700,106749600
2013-11-29,26.0900,27.5300,26.0600,27.2700,100925500
2013-10-31,25.7500,26.8500,25.0400,26.0600,153182600
2013-09-30,24.9200,26.9000,24.6800,25.7400,112643500
2013-08-30,25.0500,26.6800,24.4600,24.6100,146019400
2013-07-31,23.3300,25.7900,22.8900,24.8100,143356300
2013-06-28,25.3000,25.4400,22.4000,23.1900,171391500
2013-05-31,24.5500,26.3600,24.0300,25.2100,130459700
2013-04-30,24.6400,24.6900,23.2600,24.5900,156218000
2013-03-28,22.8600,24.6700,22.6200,24.6300,163072900
2013-02-28,22.2400,23.1000,21.4500,22.9400,152525500
2013-01-31,20.1100,22.6700,20.0100,22.0300,216482800
2012-12-31,19.8600,20.3100,19.3600,19.7300,179038500
2012-11-30,20.4900,21.0800,18.8800,19.7600,203635600
2012-10-31,20.8000,21.7600,20.4400,20.4700,195364000
2012-09-28,22.1500,23.2900,20.6500,20.7500,163657000
2012-08-31,23.1100,23.4900,22.1200,22.4600,118696500
2012-07-31,22.3100,23.2000,21.4900,22.9400,155309700
2012-06-29,20.4700,22.9100,19.8800,22.3600,171136600
2012-05-31,22.3500,23.0000,20.4100,20.8900,152939100
2012-04-30,21.3400,23.0200,20.9700,22.2900,215942800
2012-03-30,21.1300,22.5400,19.9900,21.5200,288502500
2012-02-29,22.8400,23.3100,21.0000,21.0100,230671800
2012-01-31,21.6100,23.7100,21.5500,22.5500,235700000
2011-12-30,21.6400,22.2900,19.8700,21.0600,168444100
2011-11-30,21.0400,22.6000,19.9900,21.7100,170077800
2011-10-31,18.5700,23.1400,17.8300,22.2100,215348400
2011-09-30,21.8400,22.1900,17.6900,18.6700,263299600
2011-08-31,24.8300,24.9600,19.9400,21.9400,316768100
2011-07-29,26.3600,27.0600,23.7500,24.5700,152691200
2011-06-30,79.1400,79.3500,24.0800,26.2200,138541767
2011-05-31,79.4100,79.4900,73.4300,79.3000,64518100
2011-04-29,79.2600,79.9000,72.1000,78.6900,78773500
2011-03-31,74.8100,80.4200,71.9200,78.6000,84257800
2011-02-28,71.2800,75.0000,69.0700,74.6600,56727000
2011-01-31,65.1100,71.4700,64.7500,70.6000,83370700
2010-12-31,61.8600,64.8000,61.7800,64.6100,51310300
2010-11-30,61.6100,64.5000,59.9600,60.8100,120889100
2010-10-29,55.6000,62.1400,53.9500,61.4500,80244700
2010-09-30,50.6200,56.8000,50.5300,55.3200,64231200
2010-08-31,53.7700,54.6400,46.5100,49.8900,68284600
2010-07-30,49.8500,54.3400,47.0000,52.7200,124713200
2010-06-30,52.2300,56.6400,48.0000,49.6300,90921200
2010-05-28,56.5000,57.9500,48.2700,52.2500,82486400
2010-04-30,51.3300,57.9100,51.3300,56.0500,82672600
2010-03-31,47.7500,52.4600,47.4300,50.9000,70624700
2010-02-26,43.8400,47.8200,42.0500,47.4600,90115600
2010-01-29,48.9900,52.8300,42.5800,42.8600,103413400
2009-12-31,47.8700,50.8000,46.9200,48.4900,57875700
2009-11-30,42.2900,50.1500,42.2000,47.4800,93453300
2009-10-30,41.9200,47.2500,40.6700,42.1800,117117200
2009-09-30,42.3200,48.8500,41.1000,41.8600,120940500
2009-08-31,40.8600,45.8000,40.7200,42.5000,111402700
2009-07-31,34.7700,41.5000,30.2500,40.1200,136724100
