id,ticker_id,date,open,high,low,close,volume
309,44,2021-10-29,170.31,176.75,160.63,170.66,67084066
310,44,2021-09-30,154.84,176.96,154.29,167.75,125459692
311,44,2021-08-31,143.85,163.0587,141.5,154.99,152429056
312,44,2021-07-30,154.5,157.41,130.31,144.01,119020938
313,44,2021-06-30,143.89,154.8,141.04,153.14,196270335
314,44,2021-05-28,173.19,173.44,129.71,140.4,233049259
315,44,2021-04-30,192.5,194.48,164.12,172.71,69671582
316,44,2021-03-31,195.82,215.49,161.9,187.94,134295111
317,44,2021-02-26,187.4803,219.94,175.0,206.35,97460918
318,44,2021-01-29,150.99,216.0,137.0,183.63,142160150
319,9,2023-09-12,564.8,570.2399,540.37,542.21,17282900
320,9,2023-08-31,545.78,562.1,503.9,559.34,51215704
321,9,2023-07-31,486.39,552.94,475.0,546.17,61177763
322,9,2023-06-30,412.29,518.74,412.29,488.99,108631767
323,9,2023-05-31,376.51,432.99,331.89,417.79,86339131
324,9,2023-04-28,380.88,386.0,357.25,377.56,39063767
325,9,2023-03-31,323.8,385.73,321.0,385.37,82835372
326,9,2023-02-28,370.01,402.49,318.6,323.95,57467866
327,9,2023-01-31,340.16,373.42,322.44,370.34,48870544
328,9,2022-12-30,348.03,355.67,324.345,336.53,65104635
329,9,2022-11-30,321.01,350.9699,278.23,344.93,70791369
330,9,2022-10-31,278.2694,330.5849,276.595,318.5,82414691
331,9,2022-09-30,371.0,396.39,274.73,275.2,124365104
332,9,2022-08-31,406.51,451.15,371.06,373.44,51808560
333,9,2022-07-29,364.175,414.62,359.07,410.12,46398257
334,9,2022-06-30,428.0,441.9,338.0,366.06,71842535
335,9,2022-05-31,397.13,428.55,370.27,416.48,72472571
336,9,2022-04-29,455.0,473.49,394.64,395.95,54888813
337,9,2022-03-31,468.0,479.21,407.94,455.62,97989293
338,9,2022-02-28,536.0,540.46,416.8124,467.68,70180319
339,9,2022-01-31,566.65,575.0,480.62,534.3,83986681
340,9,2021-12-31,676.0,678.78,538.05,567.06,84141150
341,9,2021-11-30,651.05,699.54,634.78,669.85,43238099
342,9,2021-10-29,577.52,659.19,552.14,650.36,44401767
343,9,2021-09-30,664.51,673.88,573.2358,575.72,52679149
344,9,2021-08-31,625.87,667.9,612.93,663.7,28705619
345,9,2021-07-30,583.33,631.64,581.35,621.63,33855961
346,9,2021-06-30,504.54,592.2402,487.34,585.64,52685650
347,9,2021-05-28,510.97,511.74,468.5,504.58,39865461
348,9,2021-04-30,483.12,525.44,480.5,508.34,40869444
349,9,2021-03-31,465.68,482.41,420.78,475.37,75497824
350,9,2021-02-26,462.28,506.51,450.12,459.67,44307828
351,9,2021-01-29,500.3,500.79,453.34,458.77,57396203
352,9,2020-12-31,482.01,506.92,468.82,500.12,54952182
353,9,2020-11-30,451.0,502.53,438.94,478.47,53520602
354,9,2020-10-30,497.4252,519.6,442.51,447.1,48082353
355,9,2020-09-30,515.0,536.88,452.52,490.43,84804221
356,9,2020-08-31,449.84,533.6979,431.59,513.39,54518903
357,9,2020-07-31,434.8,470.61,416.29,444.32,54625439
358,9,2020-06-30,387.08,446.15,382.0,435.31,70637474
359,9,2020-05-29,347.24,391.27,340.0,386.6,55546780
360,9,2020-04-30,307.0,356.23,289.71,353.64,73073518
361,9,2020-03-31,349.81,364.95,255.1314,318.24,126560896
362,9,2020-02-28,353.41,386.745,324.0,345.12,56924335
363,9,2020-01-31,330.0,356.82,328.19,351.14,43958330
364,9,2019-12-31,309.22,332.88,297.32,329.81,51177924
365,9,2019-11-29,279.14,310.0,276.05,309.53,44731152
366,9,2019-10-31,278.99,281.51,259.57,277.93,61366471
367,9,2019-09-30,284.25,289.59,267.7269,276.25,66765676
368,9,2019-08-30,299.15,304.99,276.78,284.51,50916823
369,9,2019-07-31,299.55,313.11,295.11,298.86,42492369
370,9,2019-06-28,270.51,304.0,257.46,294.65,67826210
371,9,2019-05-31,291.0,291.0,267.22,270.9,49497456
372,9,2019-04-30,269.85,291.705,263.72,289.25,46808355
373,9,2019-03-29,265.75,269.8,249.0954,266.49,71777949
374,9,2019-02-28,247.82,266.24,246.1,262.5,51022737
375,9,2019-01-31,219.91,250.68,215.15,247.82,68179826
376,9,2018-12-31,260.71,260.72,204.95,226.24,96434311
377,9,2018-11-30,245.69,254.13,207.02,250.89,81375401
378,9,2018-10-31,271.76,277.03,231.7,245.76,106810158
379,9,2018-09-28,263.67,277.61,254.54,269.95,60666153
605,32,2023-09-12,182.6,183.43,175.015,175.05,22125156
606,32,2023-08-31,197.64,200.0663,168.54,181.78,78505220
607,32,2023-07-31,193.9801,200.1,184.5712,199.53,64033659
608,32,2023-06-30,179.22,195.36,173.405,194.81,77550854
609,32,2023-05-31,180.745,193.14,161.925,177.69,85190613
610,32,2023-04-28,196.47,198.245,171.235,179.88,50912459
611,32,2023-03-31,183.86,197.56,179.08,197.22,79637776
612,32,2023-02-28,171.33,196.41,171.225,183.47,74564678
613,32,2023-01-31,165.57,172.03,159.58,171.47,62930911
614,32,2022-12-30,173.21,179.95,160.06,164.03,60618786
615,32,2022-11-30,145.11,173.3,137.79,171.91,84535470
616,32,2022-10-31,141.28,153.62,133.48,142.62,82368287
617,32,2022-09-30,148.99,155.85,139.24,139.34,68935267
618,32,2022-08-31,170.71,180.01,150.34,151.53,74135488
619,32,2022-07-29,143.935,172.72,138.5,171.96,64357286
620,32,2022-06-30,169.18,169.41,141.69,146.09,72063351
621,32,2022-05-31,155.34,169.59,149.97,168.4,77539276
622,32,2022-04-29,166.5,167.14,149.68,154.38,74642371
623,32,2022-03-31,159.53,171.56,143.81,165.18,85859378
624,32,2022-02-28,164.1,169.43,151.52,160.29,76951432
625,32,2022-01-31,175.17,179.52,151.18,163.97,86104239
626,32,2021-12-31,182.28,188.195,166.35,175.77,74055522
627,32,2021-11-30,173.18,191.95,172.9135,180.25,62053024
628,32,2021-10-29,167.83,182.386,163.14,173.49,67841686
629,32,2021-09-30,163.77,178.84,161.04,167.48,111734935
630,32,2021-08-31,168.64,175.25,161.285,162.95,123813068
631,32,2021-07-30,172.03,172.09,156.55,167.42,56803640
632,32,2021-06-30,163.76,172.45,161.02,172.16,57388196
633,32,2021-05-28,154.0,165.6201,144.07,164.6,84306151
634,32,2021-04-30,157.38,163.9016,152.57,153.16,57786644
635,32,2021-03-31,157.08,159.41,142.25,155.08,77559449
636,32,2021-02-26,148.34,164.4,147.0,155.82,55210475
637,32,2021-01-29,148.45,162.98,144.62,147.33,55986473
638,32,2020-12-31,140.0,147.83,138.81,147.73,48875536
639,32,2020-11-30,120.14,140.38,117.62,139.08,60394681
640,32,2020-10-30,118.98,126.49,114.0,118.53,65424809
641,32,2020-09-30,117.79,122.52,110.66,116.74,67650325
642,32,2020-08-31,115.87,121.25,114.93,116.88,66029850
643,32,2020-07-31,122.29,125.08,110.47,114.85,82940721
644,32,2020-06-30,112.37,127.39,111.33,122.64,52147547
645,32,2020-05-29,106.37,115.57,100.09,112.95,47938068
646,32,2020-04-30,86.04,114.06,82.9,109.6,57050444
647,32,2020-03-31,110.09,113.19,79.08,89.65,97868953
648,32,2020-02-28,110.7,127.3,103.5,109.05,52655574
649,32,2020-01-31,120.11,122.2,109.2,109.75,42851942
650,32,2019-12-31,113.06,120.55,108.67,118.84,40797694
651,32,2019-11-29,107.62,116.31,107.51,112.95,45658249
652,32,2019-10-31,114.81,116.19,104.58,106.63,52339809
653,32,2019-09-30,108.71,118.46,105.83,111.73,37027420
654,32,2019-08-30,117.78,120.15,103.72,109.83,54662676
655,32,2019-07-31,117.17,124.79,111.31,117.46,41638421
656,32,2019-06-28,97.31,114.42,95.51,112.87,56130866
657,32,2019-05-31,116.56,117.96,95.94,96.62,71431404
658,32,2019-04-30,106.52,118.54,106.26,116.24,52103855
659,32,2019-03-29,107.84,111.12,103.3,105.27,58506681
660,32,2019-02-28,99.17,108.28,98.73,106.96,57052898
661,32,2019-01-31,84.03,99.44,80.46,98.86,62108642
662,32,2018-12-31,93.34,94.62,80.08,85.83,53482436
663,32,2018-11-30,84.16,91.97,83.72,91.92,69195355
664,32,2018-10-31,92.81,93.92,76.62,83.71,94384012
665,32,2018-09-28,97.49,98.89,89.35,92.46,63605337
891,27,2023-09-12,254.79,256.76,246.89,248.02,9225055
892,27,2023-08-31,247.26,256.425,245.02,254.61,29235339
893,27,2023-07-31,218.22,256.84,216.25,247.26,37112887
894,27,2023-06-30,210.39,222.74,208.66,219.79,34598093
895,27,2023-05-31,219.23,222.55,206.17,208.99,39559261
896,27,2023-04-28,218.54,220.06,201.46,220.0,32865777
897,27,2023-03-31,220.15,226.43,210.04,222.63,50593337
898,27,2023-02-28,225.71,229.15,219.4,219.82,36086640
899,27,2023-01-31,240.79,246.67,218.49,225.81,43199149
900,27,2022-12-30,267.06,274.92,236.05,238.86,33467746
901,27,2022-11-30,242.34,264.95,232.0801,264.14,34261880
902,27,2022-10-31,228.35,246.3,218.8,241.7,37580517
903,27,2022-09-30,243.09,247.0,225.327,226.19,42372814
904,27,2022-08-31,240.11,261.59,238.7,244.41,29649713
905,27,2022-07-29,209.94,242.04,205.61,241.12,30947302
906,27,2022-06-30,224.03,224.7,196.61,210.04,34519397
907,27,2022-05-31,219.79,229.415,203.63,222.94,41288407
908,27,2022-04-29,228.27,240.634,217.48,218.18,39860143
909,27,2022-03-31,203.54,232.07,201.15,227.54,46604741
910,27,2022-02-28,206.48,211.39,192.26,204.44,36698757
911,27,2022-01-31,245.06,247.465,192.69,206.17,44025930
912,27,2021-12-31,229.91,248.96,224.55,246.58,32115331
913,27,2021-11-30,224.11,241.18,221.06,230.89,29423268
914,27,2021-10-29,200.51,225.0,197.012,224.49,27248018
915,27,2021-09-30,207.5,207.78,196.1,199.92,30546506
916,27,2021-08-31,210.54,217.15,206.2001,209.04,33700643
917,27,2021-07-30,198.62,210.315,198.41,209.63,29859961
918,27,2021-06-30,197.75,200.51,192.18,198.62,30319181
919,27,2021-05-28,189.17,198.35,187.29,196.02,36776175
920,27,2021-04-30,190.22,197.28,184.85,186.99,33866569
921,27,2021-03-31,175.77,193.44,169.925,188.47,53239844
922,27,2021-02-26,165.28,177.615,164.235,174.02,34176220
923,27,2021-01-29,175.97,176.57,159.31,165.12,41683450
924,27,2020-12-31,175.16,179.46,170.88,176.2,30846282
925,27,2020-11-30,159.44,177.19,158.5,173.88,34730157
926,27,2020-10-30,141.62,159.46,135.11,157.96,47369709
927,27,2020-09-30,138.79,144.25,127.31,139.49,46744797
928,27,2020-08-31,133.36,142.85,132.22,139.09,44217440
929,27,2020-07-31,149.22,152.66,129.84,132.91,43395541
930,27,2020-06-30,146.01,161.3,142.44,148.89,44133650
931,27,2020-05-29,143.17,149.78,130.64,146.49,54383935
932,27,2020-04-30,129.98,147.32,126.69,146.69,51383240
933,27,2020-03-31,155.55,164.62,103.11,136.68,86935016
934,27,2020-02-28,173.88,182.32,150.53,154.74,44658676
935,27,2020-01-31,171.96,179.89,167.95,171.39,39408490
936,27,2019-12-31,170.53,171.36,165.23,170.5,34765223
937,27,2019-11-29,163.4,172.73,156.89,170.78,35165722
938,27,2019-10-31,162.31,165.2,153.72,162.23,42870189
939,27,2019-09-30,167.75,174.5,156.04,161.42,43979957
940,27,2019-08-30,165.25,170.92,158.73,169.84,42140334
941,27,2019-07-31,167.62,172.0,158.92,166.52,54138163
942,27,2019-06-28,160.55,170.45,155.26,165.33,29573052
943,27,2019-05-31,161.0,164.03,154.71,160.12,35807939
944,27,2019-04-30,161.2,165.5,158.18,164.39,28047185
945,27,2019-03-29,154.25,159.91,148.15,159.74,44322804
946,27,2019-02-28,139.71,154.55,139.71,153.03,39345814
947,27,2019-01-31,129.16,141.15,126.06,139.84,52323245
948,27,2018-12-31,149.19,149.67,121.4,131.12,56471694
949,27,2018-11-30,143.75,148.67,139.02,147.42,48998056
950,27,2018-10-31,151.38,153.51,133.13,144.08,46546666
951,27,2018-09-28,144.35,151.32,144.19,150.66,31776050
1177,55,2023-09-12,224.07,224.13,211.25,211.8,8764119
1178,55,2023-08-31,211.17,224.26,195.285,221.94,31431606
1179,55,2023-07-31,203.0,222.63,197.5178,211.99,30263716
1180,55,2023-06-30,199.21,223.64,197.0461,204.61,33694327
1181,55,2023-05-31,194.79,205.0,189.54,199.39,32231346
1182,55,2023-04-28,205.09,210.89,188.38,194.79,23708558
1183,55,2023-03-31,199.48,211.51,191.04,208.16,35381311
1184,55,2023-02-28,213.89,232.15,191.44,198.69,29513637
1185,55,2023-01-31,190.62,215.55,179.61,215.16,23640389
1186,55,2022-12-30,202.37,211.83,181.59,186.87,28201256
1187,55,2022-11-30,216.71,233.689,188.01,201.95,45082094
1188,55,2022-10-31,187.83,219.62,182.3,214.3,28424684
1189,55,2022-09-30,200.31,215.32,181.67,186.8,30124363
1190,55,2022-08-31,212.01,235.005,200.1577,201.74,30431100
1191,55,2022-07-29,172.78,217.65,166.94,216.32,28477766
1192,55,2022-06-30,210.0,214.24,163.2,171.96,35545887
1193,55,2022-05-31,189.23,211.85,173.9,207.75,48822812
1194,55,2022-04-29,215.62,220.41,180.19,189.28,29884088
1195,55,2022-03-31,220.94,223.81,186.29,214.35,44464487
1196,55,2022-02-28,250.8894,252.34,199.6317,220.23,39018213
1197,55,2022-01-31,280.73,284.96,226.4,249.79,35555835
1198,55,2021-12-31,260.86,285.3799,249.41,281.19,34091739
1199,55,2021-11-30,318.5,335.48,245.05,254.19,38965435
1200,55,2021-10-29,283.8,318.74,271.09,317.61,20552692
1201,55,2021-09-30,311.8,315.46,278.46,285.17,36264407
1202,55,2021-08-31,321.41,344.39,308.025,310.09,28899210
1203,55,2021-07-30,291.78,322.68,284.42,321.13,21615151
1204,55,2021-06-30,287.0,298.14,271.1506,291.9,26568366
1205,55,2021-05-28,292.99,293.5,265.75,285.86,21568851
1206,55,2021-04-30,277.84,303.69,277.84,291.91,21351491
1207,55,2021-03-31,279.86,286.9,252.6,277.15,34338112
1208,55,2021-02-26,280.41,316.3097,274.82,276.0,24527845
1209,55,2021-01-29,304.11,321.13,272.6974,277.43,31797973
1210,55,2020-12-31,281.87,307.22,273.76,305.34,26780996
1211,55,2020-11-30,237.2025,282.4929,236.21,280.23,31415479
1212,55,2020-10-30,232.76,268.44,223.51,235.54,31283436
1213,55,2020-09-30,247.99,261.94,215.829,231.01,32803285
1214,55,2020-08-31,239.42,254.35,227.52,245.7,25458042
1215,55,2020-07-31,239.94,251.39,226.55,236.43,24390254
1216,55,2020-06-30,210.0,247.14,209.0588,239.19,40644573
1217,55,2020-05-29,179.22,210.71,170.57,210.38,30609503
1218,55,2020-04-30,147.53,189.86,135.52,187.13,44127199
1219,55,2020-03-31,190.67,192.73,125.38,156.1,74123317
1220,55,2020-02-28,197.86,211.58,175.0476,190.88,32484597
1221,55,2020-01-31,184.21,201.57,181.88,196.85,29649495
1222,55,2019-12-31,180.69,185.75,170.92,183.46,25308536
1223,55,2019-11-29,148.6,181.355,147.61,180.9,28861398
1224,55,2019-10-31,148.5,152.26,138.62,147.36,33252242
1225,55,2019-09-30,141.0,159.88,139.87,147.7,40341300
1226,55,2019-08-30,156.12,158.83,129.7,142.82,71946555
1227,55,2019-07-31,166.99,175.28,154.285,156.17,27548937
1228,55,2019-06-28,161.42,171.83,153.55,162.9,39247491
1229,55,2019-05-31,178.93,178.95,158.51,160.91,38600394
1230,55,2019-04-30,158.22,178.555,157.29,178.21,34744474
1231,55,2019-03-29,167.77,169.05,149.5,155.82,45780654
1232,55,2019-02-28,147.78,166.29,146.895,163.01,30038587
1233,55,2019-01-31,125.39,148.57,121.12,147.2,34994950
1234,55,2018-12-31,148.03,150.41,117.72,128.61,40341306
1235,55,2018-11-30,130.0,147.44,120.1,144.5,51122815
1236,55,2018-10-31,155.65,156.64,119.93,129.25,63061049
1237,55,2018-09-28,154.17,157.11,145.9,156.11,28650691
1463,69,2023-09-12,78.86,79.04,75.47,77.82,18560098
1464,69,2023-08-31,84.84,85.005,77.8,78.4,66606851
1465,69,2023-07-31,84.18,88.8494,83.6,84.74,67319607
1466,69,2023-06-30,83.34,86.05,80.79,84.2,71588074
1467,69,2023-05-31,92.3,93.555,81.32,83.12,56496491
1468,69,2023-04-28,90.47,96.05,90.11,92.42,44762240
1469,69,2023-03-31,87.62,93.14,85.21,90.99,73721685
1470,69,2023-02-28,93.22,95.63,87.76,87.97,53957594
1471,69,2023-01-31,94.9,98.32,90.09,93.96,54521656
1472,69,2022-12-30,97.74,100.32,92.81,94.95,65663798
1473,69,2022-11-30,88.1,97.28,86.68,96.8,71774908
1474,69,2022-10-31,87.7,91.18,80.3,87.92,71048117
1475,69,2022-09-30,100.25,105.6,86.08,86.45,60805401
1476,69,2022-08-31,98.28,105.48,96.73,100.2,50016730
1477,69,2022-07-29,96.0,99.16,92.055,98.56,51471104
1478,69,2022-06-30,102.65,102.898,87.63,95.94,62270178
1479,69,2022-05-31,99.47,103.63,96.99,102.03,59242271
1480,69,2022-04-29,99.81,104.81,98.2,99.11,54239782
1481,69,2022-03-31,90.35,100.67,89.66,99.77,75111068
1482,69,2022-02-28,89.91,90.89,84.2,90.65,67364624
1483,69,2022-01-31,88.63,91.66,87.075,90.4,65661665
1484,69,2021-12-31,81.57,89.22,80.22,88.97,59305860
1485,69,2021-11-30,84.704,85.87,80.68,81.05,54452999
1486,69,2021-10-29,81.79,85.845,80.88,84.71,51229115
1487,69,2021-09-30,90.0,91.09,80.91,81.18,58292899
1488,69,2021-08-31,88.25,91.49,87.66,89.57,53582902
1489,69,2021-07-30,84.73,89.93,84.015,88.12,56754373
1490,69,2021-06-30,86.17,86.41,81.94,84.59,65343550
1491,69,2021-05-28,89.07,89.5,84.7,86.0,54577990
1492,69,2021-04-30,84.9,90.62,84.3,88.71,55876243
1493,69,2021-03-31,75.42,86.125,74.96,84.7,79939391
1494,69,2021-02-26,81.1,83.03,74.8,74.85,52125159
1495,69,2021-01-29,83.33,83.44,76.82,80.91,65145202
1496,69,2020-12-31,85.23,86.28,80.41,83.27,62563125
1497,69,2020-11-30,90.83,94.21,80.81,84.89,59946459
1498,69,2020-10-30,81.69,94.21,81.3,89.93,61301232
1499,69,2020-09-30,78.59,82.095,77.295,81.73,50101069
1500,69,2020-08-31,86.62,87.15,77.32,78.83,61349908
1501,69,2020-07-31,79.76,89.93,79.23,86.88,79179510
1502,69,2020-06-30,85.08,88.12,77.15,79.64,61220215
1503,69,2020-05-29,82.39,85.85,76.23,85.25,67541588
1504,69,2020-04-30,77.45,88.29,71.2,83.11,61821448
1505,69,2020-03-31,89.55,100.65,65.14,79.98,118864873
1506,69,2020-02-28,104.47,104.97,86.42,89.26,57688518
1507,69,2020-01-31,94.5,104.43,92.94,104.22,51878205
1508,69,2019-12-31,91.03,95.77,90.21,94.51,42881208
1509,69,2019-11-29,94.72,94.98,88.17,91.35,51548637
1510,69,2019-10-31,93.34,96.22,91.35,94.39,52204352
1511,69,2019-09-30,91.22,94.89,90.08,93.69,46279132
1512,69,2019-08-30,87.65,91.5,87.04,91.15,50763303
1513,69,2019-07-31,87.99,91.82,87.08,87.81,39252584
1514,69,2019-06-28,86.35,91.99,85.26,88.01,47249965
1515,69,2019-05-31,85.21,89.01,82.56,86.12,48221516
1516,69,2019-04-30,83.9,85.77,82.15,85.55,51814178
1517,69,2019-03-29,81.11,86.1,80.62,83.75,69641095
1518,69,2019-02-28,79.12,81.76,78.15,81.15,45106670
1519,69,2019-01-31,74.61,79.61,72.26,79.12,57152105
1520,69,2018-12-31,77.2,81.05,72.53,74.74,52980213
1521,69,2018-11-30,73.45,78.47,72.07,77.74,54763571
1522,69,2018-10-31,70.77,76.05,69.31,73.36,72952714
1523,69,2018-09-28,72.03,73.74,68.92,70.88,43865108
1749,91,2023-09-12,375.14,375.68,321.66,322.29,4757089
1750,91,2023-08-31,374.68,379.73,342.0,370.14,11722529
1751,91,2023-07-31,350.7,413.2,323.53,377.89,19574338
1752,91,2023-06-30,283.65,356.24,282.29,353.64,13780621
1753,91,2023-05-31,324.89,326.505,273.465,282.66,15301261
1754,91,2023-04-28,333.29,363.27,309.0,325.3,14945770
1755,91,2023-03-31,307.5,357.0,300.86,334.14,22279207
1756,91,2023-02-28,270.29,368.87,268.94,309.5,23923418
1757,91,2023-01-31,215.46,270.0,208.285,269.73,19861356
1758,91,2022-12-30,197.59,216.04,183.26,210.9,20341385
1759,91,2022-11-30,197.55,221.62,172.05,196.66,22632091
1760,91,2022-10-31,209.14,233.6399,176.0001,194.3,23843246
1761,91,2022-09-30,238.96,272.15,204.32,207.11,19460007
1762,91,2022-08-31,278.33,302.97,242.908,243.7,15675854
1763,91,2022-07-29,237.03,286.46,235.28,280.97,18987387
1764,91,2022-06-30,281.07,287.05,225.86,236.67,24996272
1765,91,2022-05-31,292.48,311.92,250.64,277.64,25625419
1766,91,2022-04-29,439.42,451.185,270.3701,289.91,19186780
1767,91,2022-03-31,508.73,509.83,372.62,436.0,19684669
1768,91,2022-02-28,494.18,551.9999,464.01,511.46,17490685
1769,91,2022-01-31,656.3,658.5,432.09,494.96,20096475
1770,91,2021-12-31,622.92,688.6,581.295,657.18,11370278
1771,91,2021-11-30,631.5,713.33,607.47,611.53,11002346
1772,91,2021-10-29,672.0,674.945,572.51,624.37,16691421
1773,91,2021-09-30,713.14,737.452,665.41,665.43,10322105
1774,91,2021-08-31,700.0,721.45,669.31,709.0,10817910
1775,91,2021-07-30,609.31,697.8673,589.24,695.8,12790035
1776,91,2021-06-30,592.44,629.3499,563.87,611.0,13140020
1777,91,2021-05-28,599.14,611.0,536.23,590.15,12043851
1778,91,2021-04-30,546.24,647.2,544.0,595.53,11463735
1779,91,2021-03-31,567.5737,577.8,494.45,541.53,16986160
1780,91,2021-02-26,539.93,634.46,527.02,567.11,12228758
1781,91,2021-01-29,549.61,579.5,507.77,525.38,9581639
1782,91,2020-12-31,487.46,543.654,485.6,534.38,10060514
1783,91,2020-11-30,432.1,507.05,430.3683,481.29,13553000
1784,91,2020-10-30,333.64,475.37,310.03,426.08,20598185
1785,91,2020-09-30,297.1,340.29,293.33,327.36,14915304
1786,91,2020-08-31,296.01,316.28,279.83,296.98,11958555
1787,91,2020-07-31,275.95,326.36,267.63,293.82,19168596
1788,91,2020-06-30,247.34,292.0399,237.2401,274.44,22285903
1789,91,2020-05-29,208.08,255.65,195.56,245.62,22941234
1790,91,2020-04-30,164.09,227.44,150.38,214.85,28813433
