timestamp,open,high,low,close,volume
2023-09-13,33.2000,33.7500,32.4200,33.1900,62587212
2023-08-31,36.2500,36.4750,33.0150,33.0900,169678698
2023-07-31,35.4900,36.6700,35.2400,36.1800,152346931
2023-06-30,38.2800,38.5400,34.8300,35.5000,166744635
2023-05-31,39.3500,41.4700,37.7400,38.2200,177692805
2023-04-28,38.7100,39.8400,38.1650,39.2700,100468314
2023-03-31,38.8700,39.1650,37.2232,38.6700,134915892
2023-02-28,40.4200,40.7900,38.6800,38.9400,129313044
2023-01-31,40.5300,42.8000,39.0800,40.5300,154744987
2022-12-30,39.4600,41.1900,39.1900,40.7100,122241432
2022-11-30,38.4500,39.3950,36.0250,39.3500,130496963
2022-10-31,33.5700,39.0500,32.8100,38.4700,181397949
2022-09-30,37.3300,38.4800,32.7300,33.3500,197542832
2022-08-31,37.0200,39.3300,36.6100,37.4000,134150891
2022-07-29,38.1300,39.4350,35.3000,36.8300,157640090
2022-06-30,37.9100,39.0100,34.7600,38.1400,210326144
2022-05-31,42.7200,44.8700,35.2000,37.8300,187706955
2022-04-29,39.5150,44.4800,38.9000,42.6300,131737035
2022-03-31,38.9800,40.8700,37.0750,39.3900,146245102
2022-02-28,35.6500,40.5765,34.0701,39.2200,187663674
2022-01-31,35.8500,38.1200,35.2000,35.8000,136576345
2021-12-31,33.9600,36.4400,32.7850,35.9000,166118850
2021-11-30,35.8800,38.1999,33.5050,33.6100,169015497
2021-10-29,37.0200,37.7650,35.5900,35.8900,100210906
2021-09-30,36.1200,37.7900,35.3800,36.8200,121871841
2021-08-31,38.5950,39.1150,35.5400,35.9900,113236293
2021-07-30,40.9250,40.9250,38.3750,38.4700,89395187
2021-06-30,43.7200,44.3350,39.7700,40.7800,101716960
2021-05-28,41.5200,44.9500,41.5100,43.5900,92315339
2021-04-30,40.0718,41.9800,39.3709,41.2900,128919335
2021-03-31,36.7800,41.2077,36.5600,40.0000,172224205
2021-02-26,33.4600,39.2200,32.7300,36.3800,172364386
2021-01-29,34.5900,35.2950,31.6000,33.5100,130061089
2020-12-31,32.9700,35.4100,32.7500,34.6600,104324204
2020-11-30,31.0400,33.8600,29.5350,32.9400,137575427
2020-10-30,30.0000,32.8700,29.2100,30.5900,125804647
2020-09-30,34.7500,35.0500,28.5620,29.9500,157918865
2020-08-31,34.4742,36.3686,34.2500,35.0400,101544709
2020-07-31,31.9300,35.8700,31.1600,34.3800,134774504
2020-06-30,30.5000,34.0000,30.3200,31.8900,151533997
2020-05-29,29.9900,31.1400,28.1200,30.4700,115270460
2020-04-30,24.0200,31.0350,23.3600,30.3300,158556546
2020-03-31,24.7500,27.3800,19.9900,24.7400,269494229
2020-02-28,29.2000,30.5500,24.0100,24.7700,230030086
2020-01-31,32.2900,32.4200,29.0350,29.2000,124698389
2019-12-31,30.5000,32.3150,30.3300,32.1300,122481545
2019-11-29,32.1200,33.4300,30.1600,30.5000,141510921
2019-10-31,27.9300,32.4630,25.9700,32.3300,157699831
