timestamp,open,high,low,close,volume
2023-09-13,3135.4700,3201.9500,3067.9100,3115.6400,1694125
2023-08-31,2942.2000,3251.7094,2794.3600,3105.0300,6814015
2023-07-31,2693.7000,3017.6100,2624.4950,2970.8000,5835096
2023-06-30,2503.1200,2729.2700,2500.3500,2700.3300,6665953
2023-05-31,2680.3200,2786.8500,2456.9300,2508.7700,8128936
2023-04-28,2644.7900,2721.8499,2534.5200,2686.3100,4890087
2023-03-31,2530.0000,2660.8600,2383.1800,2652.4100,8014375
2023-02-28,2422.3400,2548.8900,2331.2300,2524.0000,6524538
2023-01-31,2038.8300,2474.5950,2005.5700,2434.1000,6036797
2022-12-30,2083.7000,2152.3700,1907.3800,2015.2800,6442774
2022-11-30,1891.2500,2084.7000,1771.3200,2079.4500,8227076
2022-10-31,1672.4400,1918.0500,1616.8500,1869.4800,7620900
2022-09-30,1859.0000,2030.9500,1641.8700,1643.2100,9154401
2022-08-31,1923.7500,2161.0500,1862.9900,1875.8100,8505061
2022-07-29,1743.1000,1946.4600,1669.3400,1935.6900,7602498
2022-06-30,2265.0000,2393.3100,1703.0500,1748.9900,9336413
2022-05-31,2207.0000,2308.0000,1997.2440,2243.5600,10118676
2022-04-29,2377.6200,2418.2900,2144.9500,2210.3100,7112190
2022-03-31,2148.4500,2420.8900,1796.4500,2348.4500,12086626
2022-02-28,2464.9600,2715.6600,2138.7200,2172.2500,10135275
2022-01-31,2423.0000,2518.2500,2218.6700,2456.1300,7170392
2021-12-31,2146.9200,2428.7100,2057.3150,2399.2300,7848034
2021-11-30,2420.1300,2687.2900,2075.5400,2101.8500,8945272
2021-10-29,2416.8400,2540.0000,2368.7350,2420.7800,4598955
2021-09-30,2305.8600,2540.0000,2275.1700,2373.8700,5883669
2021-08-31,2191.6800,2319.6300,2058.4300,2299.6700,7175155
2021-07-30,2194.6700,2264.6400,2053.5750,2178.2600,5955772
2021-06-30,2380.0000,2380.2900,2165.9001,2188.0900,6301155
2021-05-28,2484.0700,2486.9900,2161.7750,2361.5500,7058622
2021-04-30,2354.2800,2516.0000,2317.2900,2466.0800,8444339
2021-03-31,2372.9900,2469.5800,2163.4000,2329.8400,10116165
2021-02-26,1996.1900,2450.2600,1965.0000,2328.5100,7186385
2021-01-29,2250.0000,2290.0350,1860.7300,1944.3300,7962488
2020-12-31,2047.2100,2227.9700,2024.0200,2227.2700,7073063
2020-11-30,1653.5000,2128.0200,1598.0100,2028.4500,9303780
2020-10-30,1735.5400,1866.0000,1589.0000,1622.5000,7238898
2020-09-30,1905.1300,1966.2227,1601.0100,1710.6800,8055818
2020-08-31,1665.9100,1955.6050,1634.6850,1910.4500,6781491
2020-07-31,1606.0500,1802.7300,1601.1400,1662.1300,7489448
2020-06-30,1633.1200,1871.9700,1532.8300,1592.3400,11783166
2020-05-29,1442.7500,1788.0000,1303.2500,1639.4200,14240206
2020-04-30,1293.8100,1527.7300,1203.0800,1480.5700,11945335
2020-03-31,1709.7500,1749.9900,1107.2900,1345.3200,19338740
2020-02-28,1847.1500,2024.8800,1592.4500,1695.6600,11374705
2020-01-31,2068.4000,2094.0000,1820.4400,1830.5500,9025039
2019-12-31,1898.2100,2082.6700,1852.5200,2053.7300,6364541
2019-11-29,2023.6200,2045.7800,1826.6900,1904.0300,8832067
2019-10-31,1977.0000,2079.7000,1918.2300,2048.7700,5163279
2019-09-30,1956.5600,2081.8100,1931.4200,1962.6100,6968225
2019-08-30,1885.4700,1976.7600,1755.0000,1966.4100,7304749
2019-07-31,1900.0000,1969.8800,1858.8800,1886.6100,5970255
2019-06-28,1658.5000,1889.3300,1648.3800,1874.7100,8086818
2019-05-31,1857.5700,1865.4900,1640.5400,1656.2200,9800683
2019-04-30,1755.0800,1895.2800,1748.1000,1854.9900,8775222
