timestamp,open,high,low,close,volume,Stock Code,{
2021-10-29,16.48,17.53,16.3,16.48,1227044.0,BSL,
2021-09-30,16.27,16.68,16.09,16.42,1018720.0,BSL,
2021-08-31,16.27,16.6,16.0,16.2,943436.0,BSL,
2021-07-30,16.39,16.5,15.83,16.27,941208.0,BSL,
2021-06-30,16.46,16.5,16.12,16.35,1088954.0,BSL,
2021-05-28,16.04,16.93,15.64,16.44,1064100.0,BSL,
2021-04-30,15.73,16.2,15.4,15.88,1320292.0,BSL,
2021-03-31,14.88,15.67,14.75,15.56,1683334.0,BSL,
2021-02-26,14.72,15.08,14.44,14.84,1147983.0,BSL,
2021-01-29,14.23,14.84,14.12,14.64,886866.0,BSL,
2020-12-31,14.11,14.49,14.04,14.22,1389482.0,BSL,
2020-11-30,13.14,14.2,13.13,14.15,1584639.0,BSL,
2020-10-30,13.8,13.8852,13.06,13.19,1112541.0,BSL,
2020-09-30,13.36,14.08,13.2,13.76,1062765.0,BSL,
2020-08-31,13.26,13.89,12.78,13.33,1125666.0,BSL,
2020-07-31,12.91,13.64,12.51,13.25,1561794.0,BSL,
2020-06-30,12.52,13.44,12.52,12.86,1606573.0,BSL,
2020-05-29,11.72,12.58,11.72,12.5,2003529.0,BSL,
2020-04-30,11.43,12.83,10.36,11.9,3263307.0,BSL,
2020-03-31,15.3,16.06,8.65,11.74,3616988.0,BSL,
2020-02-28,16.24,16.4,14.9,15.3,1731424.0,BSL,
2020-01-31,16.17,16.36,16.01,16.22,1286121.0,BSL,
2019-12-31,16.1,16.45,15.95,16.15,1432522.0,BSL,
2019-11-29,15.7,16.44,15.62,16.09,803204.0,BSL,
2019-10-31,16.85,16.88,15.69,15.72,1261079.0,BSL,
2019-09-30,16.39,17.0,16.3,16.92,999420.0,BSL,
2019-08-30,17.49,17.72,16.26,16.39,988362.0,BSL,
2019-07-31,16.9,17.48,16.71,17.48,968508.0,BSL,
2019-06-28,16.69,16.95,16.44,16.88,1088286.0,BSL,
2019-05-31,16.84,17.0,16.54,16.6,1252839.0,BSL,
2019-04-30,16.42,17.06,16.42,16.73,1557415.0,BSL,
2019-03-29,17.04,17.04,16.27,16.42,1345640.0,BSL,
2019-02-28,16.36,17.03,16.2,16.9,1865039.0,BSL,
2019-01-31,15.13,16.35,15.13,16.35,1657043.0,BSL,
2018-12-31,17.31,17.31,15.1,15.33,2952623.0,BSL,
2018-11-30,17.5,18.41,17.03,17.13,1219316.0,BSL,
2018-10-31,18.1,18.11,16.92,17.47,1341607.0,BSL,
2018-09-28,17.98,18.28,17.84,17.99,581330.0,BSL,
2018-08-31,18.03,18.27,17.8,17.92,847455.0,BSL,
2018-07-31,18.09,18.26,17.82,17.95,726680.0,BSL,
2018-06-29,18.08,18.3,17.77,18.02,973307.0,BSL,
2018-05-31,17.82,18.43,17.72,17.99,1070542.0,BSL,
2018-04-30,18.51,18.51,17.66,17.74,924553.0,BSL,
2018-03-29,17.98,18.48,17.87,18.46,714978.0,BSL,
2018-02-28,18.09,18.35,17.7,17.88,942494.0,BSL,
2018-01-31,18.09,18.3,17.37,18.06,1324096.0,BSL,
2017-12-29,17.28,18.0,17.16,18.0,1452001.0,BSL,
2017-11-30,17.43,17.58,17.01,17.26,1249725.0,BSL,
2017-10-31,17.63,17.69,17.318,17.33,1091861.0,BSL,
2017-09-29,17.59,17.61,17.22,17.58,933323.0,BSL,
2017-08-31,17.97,17.97,17.2,17.53,1016493.0,BSL,
2017-07-31,17.99,18.01,17.61,17.9104,678196.0,BSL,
2017-06-30,17.97,18.14,17.5182,17.9,1036130.0,BSL,
2017-05-31,18.4,18.8,17.96,17.96,1440919.0,BSL,
2017-04-28,18.1,18.43,17.92,18.39,1006823.0,BSL,
2017-03-31,18.21,18.2222,17.45,18.05,1645960.0,BSL,
2017-02-28,18.34,18.39,17.9501,18.21,1467062.0,BSL,
2017-01-31,18.08,18.43,17.64,18.25,1263578.0,BSL,
2016-12-30,17.8,18.34,17.64,18.08,1272348.0,BSL,
2016-11-30,17.36,17.88,16.8618,17.73,1838596.0,BSL,
2016-10-31,16.91,17.4699,16.76,17.34,1367966.0,BSL,
2016-09-30,16.59,16.925,16.1,16.85,1463705.0,BSL,
2016-08-31,16.63,16.63,16.12,16.51,1525128.0,BSL,
2016-07-29,16.01,16.56,15.92,16.53,1492523.0,BSL,
2016-06-30,15.8,16.37,15.6401,15.89,1763263.0,BSL,
2016-05-31,15.64,15.8501,15.2399,15.66,1523864.0,BSL,
2016-04-29,15.35,15.51,15.01,15.51,1439599.0,BSL,
2016-03-31,13.89,15.35,13.82,15.3,2896383.0,BSL,
2016-02-29,14.16,14.33,13.39,13.81,1336269.0,BSL,
2016-01-29,14.7,15.0,13.66,14.1,1083918.0,BSL,
2015-12-31,15.6,15.64,14.38,14.85,2087455.0,BSL,
2015-11-30,16.21,16.24,15.23,15.58,949086.0,BSL,
2015-10-30,15.96,16.2,15.695,16.11,747000.0,BSL,
2015-09-30,16.15,16.54,15.82,15.86,849151.0,BSL,
2015-08-31,16.98,16.98,15.91,16.2201,1092204.0,BSL,
2015-07-31,17.28,17.35,16.62,16.94,820701.0,BSL,
2015-06-30,17.72,17.84,17.0315,17.17,841265.0,BSL,
2015-05-29,17.45,17.79,17.24,17.64,1012111.0,BSL,
2015-04-30,17.21,17.56,17.18,17.37,797455.0,BSL,
2015-03-31,17.1,17.4,17.01,17.25,1210325.0,BSL,
2015-02-27,16.56,17.28,16.54,17.1,1078971.0,BSL,
2015-01-30,16.8,17.06,16.46,16.55,1586888.0,BSL,
2014-12-31,17.19,17.19,16.21,16.74,3218718.0,BSL,
2014-11-28,17.02,17.4,16.88,17.23,1537165.0,BSL,
2014-10-31,17.11,17.3,16.5,17.06,1973142.0,BSL,
2014-09-30,17.7,17.75,17.1,17.17,1271001.0,BSL,
2014-08-29,17.83,17.84,17.39,17.73,1226800.0,BSL,
2014-07-31,17.93,18.1,17.68,17.75,1041100.0,BSL,
2014-06-30,18.05,18.27,17.73,17.91,1589100.0,BSL,
2014-05-30,18.31,18.5,18.0,18.1,1158900.0,BSL,
2014-04-30,18.76,18.78,17.91,18.25,1270200.0,BSL,
2014-03-31,19.08,19.38,18.77,18.77,901100.0,BSL,
2014-02-28,18.85,19.18,18.63,19.08,895900.0,BSL,
2014-01-31,18.76,19.44,18.68,18.74,1097100.0,BSL,
2013-12-31,18.78,19.2,18.14,18.85,1424600.0,BSL,
2013-11-29,19.39,19.39,18.43,18.7,1106000.0,BSL,
2013-10-31,19.19,20.0,18.72,19.31,897800.0,BSL,
2013-09-30,20.22,20.35,18.98,19.15,1160200.0,BSL,
2013-08-30,19.4,20.16,18.66,20.03,1196200.0,BSL,
2013-07-31,20.19,20.32,19.08,19.28,1016000.0,BSL,
2013-06-28,20.36,20.6,18.89,20.02,1392200.0,BSL,
2013-05-31,21.7,22.21,19.88,20.16,1148800.0,BSL,
2013-04-30,20.96,22.13,20.18,21.71,1248300.0,BSL,
2013-03-28,20.64,21.66,20.4,20.77,1040200.0,BSL,
2013-02-28,21.58,21.97,20.12,20.51,1515100.0,BSL,
2013-01-31,20.4,21.87,20.01,21.38,1365100.0,BSL,
2012-12-31,20.05,20.9,19.61,20.33,1013900.0,BSL,
2012-11-30,20.17,20.58,18.3,19.93,1069700.0,BSL,
2012-10-31,20.26,20.74,20.0,20.25,1123700.0,BSL,
2012-09-28,20.11,20.58,19.62,20.2,1159000.0,BSL,
2012-08-31,19.65,20.27,19.38,19.99,1155400.0,BSL,
2012-07-31,19.14,19.73,18.86,19.56,959000.0,BSL,
2012-06-29,19.23,19.24,18.56,19.05,615400.0,BSL,
2012-05-31,19.44,19.67,19.1,19.27,686800.0,BSL,
2012-04-30,19.95,20.49,19.12,19.37,764300.0,BSL,
2012-03-30,19.58,19.95,19.1,19.95,2178200.0,BSL,
2012-02-29,19.23,19.95,19.03,19.48,819400.0,BSL,
2012-01-31,18.55,19.84,18.4,19.15,978800.0,BSL,
2011-12-30,19.0,19.74,18.19,18.36,1335900.0,BSL,
2011-11-30,18.68,19.11,18.25,19.0,833700.0,BSL,
2011-10-31,17.75,18.86,17.12,18.72,962000.0,BSL,
2011-09-30,17.96,18.5,17.67,17.67,1194900.0,BSL,
2011-08-31,19.75,19.75,17.11,17.82,1653500.0,BSL,
2011-07-29,20.7,21.69,18.7,19.2,1134300.0,BSL,
2011-06-30,20.5,20.84,19.45,20.57,1021800.0,BSL,
2011-05-31,21.45,21.61,20.11,20.55,1120900.0,BSL,
2011-04-29,20.05,21.62,19.99,21.26,1354200.0,BSL,
2011-03-31,20.59,21.31,19.9,19.92,2146600.0,BSL,
2011-02-28,19.99,20.84,19.99,20.47,1631800.0,BSL,
2011-01-31,20.04,20.8,19.81,20.07,1862600.0,BSL,
2010-12-31,19.67,20.18,19.53,19.96,1309600.0,BSL,
2010-11-30,19.54,19.99,18.33,19.65,1435500.0,BSL,
2010-10-29,19.27,19.83,19.0,19.58,1234000.0,BSL,
2010-09-30,18.82,19.81,18.8,19.2,1050900.0,BSL,
2010-08-31,18.7,19.85,18.62,18.91,958400.0,BSL,
2010-07-30,20.0,20.1,18.27,18.71,1394200.0,BSL,
2010-06-30,20.0,20.19,20.0,20.0,788300.0,BSL,
,,,,,,BXB,"    ""Error Message"": ""Invalid API call. Please retry or visit the documentation (https://www.alphavantage.co/documentation/) for TIME_SERIES_MONTHLY."""
,,,,,,BXB,}
2023-09-11,214.13,215.55,195.08,202.3,2688923.0,CAR,
2023-08-31,211.28,235.64,203.74,213.39,14867845.0,CAR,
2023-07-31,227.08,244.95,216.25,220.29,8033841.0,CAR,
2023-06-30,167.96,233.65,163.5,228.67,11199827.0,CAR,
2023-05-31,178.0,180.83,157.55,167.79,9909214.0,CAR,
2023-04-28,194.88,198.87,163.81,176.67,9044013.0,CAR,
2023-03-31,218.2,235.99,171.3,194.8,10730761.0,CAR,
2023-02-28,199.99,251.26,199.99,219.66,10810016.0,CAR,
2023-01-31,165.81,201.76,162.705,200.04,12099061.0,CAR,
2022-12-30,224.26,225.5836,153.546,163.93,18313375.0,CAR,
2022-11-30,234.4,246.2185,209.677,223.6,15655040.0,CAR,
2022-10-31,153.21,246.415,152.8,236.46,21306736.0,CAR,
2022-09-30,164.5,176.0,131.83,148.46,26359062.0,CAR,
2022-08-31,181.05,199.31,162.55,167.38,19733568.0,CAR,
2022-07-29,146.01,186.295,143.695,182.03,14143280.0,CAR,
2022-06-30,192.57,199.71,143.42,147.08,24112806.0,CAR,
2022-05-31,263.12,307.95,165.2,190.28,22891066.0,CAR,
2022-04-29,266.26,327.8,236.36,267.67,19190382.0,CAR,
2022-03-31,183.14,299.33,161.235,263.3,24951726.0,CAR,
2022-02-28,179.2,203.12,141.79,183.44,23176305.0,CAR,
2022-01-31,209.74,213.4,157.28,176.18,16703856.0,CAR,
2021-12-31,283.74,287.75,203.0801,207.37,24802588.0,CAR,
2021-11-30,174.99,545.11,168.56,274.59,62369531.0,CAR,
2021-10-29,118.47,181.25,117.21,173.31,40200887.0,CAR,
2021-09-30,91.56,124.0,85.68,116.51,45673304.0,CAR,
2021-08-31,83.63,95.094,74.26,90.75,40447817.0,CAR,
2021-07-30,78.86,86.87,65.87,82.77,28624297.0,CAR,
2021-06-30,88.35,95.1,76.85,77.89,27843902.0,CAR,
2021-05-28,89.79,90.2857,74.91,87.82,26837212.0,CAR,
2021-04-30,72.96,89.6965,72.12,89.61,22755965.0,CAR,
2021-03-31,58.67,75.33,57.54,72.54,40921200.0,CAR,
2021-02-26,41.83,57.76,40.2,55.55,31301557.0,CAR,
2021-01-29,37.71,49.9415,34.99,41.34,27629951.0,CAR,
2020-12-31,35.91,41.38,34.41,37.3,29032158.0,CAR,
2020-11-30,34.26,41.45,28.2,35.17,43768366.0,CAR,
2020-10-30,26.65,40.96,26.5228,33.67,55521262.0,CAR,
2020-09-30,33.76,36.958,25.54,26.32,39691726.0,CAR,
2020-08-31,25.68,35.385,24.44,34.11,51582465.0,CAR,
2020-07-31,23.28,31.14,22.19,25.9,91797490.0,CAR,
2020-06-30,21.44,36.42,20.1,22.89,154423263.0,CAR,
2020-05-29,15.75,22.22,9.44,21.53,170022334.0,CAR,
2020-04-30,12.74,18.65,9.85,16.48,130199761.0,CAR,
2020-03-31,32.74,32.9,6.35,13.9,122235911.0,CAR,
2020-02-28,32.99,52.98,30.06,32.38,37817969.0,CAR,
2020-01-31,32.55,36.94,32.01,32.8,21060911.0,CAR,
2019-12-31,29.66,33.34,28.71,32.24,19132638.0,CAR,
2019-11-29,27.24,31.62,26.51,29.75,24153884.0,CAR,
2019-10-31,28.38,31.13,24.87,29.71,21541352.0,CAR,
2019-09-30,24.6,30.19,23.97,28.26,20731117.0,CAR,
2019-08-30,36.29,36.5,23.86,24.77,31537491.0,CAR,
2019-07-31,35.79,36.84,33.84,36.39,18433864.0,CAR,
2019-06-28,28.38,35.78,28.15,35.16,21331606.0,CAR,
2019-05-31,35.48,37.27,28.25,28.36,25158240.0,CAR,
2019-04-30,35.02,37.25,33.47,35.55,19728372.0,CAR,
2019-03-29,36.28,37.14,32.92,34.86,24210285.0,CAR,
2019-02-28,26.59,36.66,25.13,35.82,64750762.0,CAR,
2019-01-31,22.09,27.32,21.63,26.64,29287235.0,CAR,
2018-12-31,29.77,30.2,22.0,22.48,30225726.0,CAR,
2018-11-30,28.24,33.3,26.99,29.29,39617319.0,CAR,
2018-10-31,32.62,34.15,26.97,28.12,36006408.0,CAR,
2018-09-28,31.0,34.77,29.94,32.14,29618980.0,CAR,
2018-08-31,34.74,39.15,30.94,31.11,54430034.0,CAR,
2018-07-31,32.0,35.44,30.67,34.85,33873247.0,CAR,
2018-06-29,39.35,43.38,31.58,32.5,39572675.0,CAR,
2018-05-31,49.22,49.7,38.92,38.99,53780576.0,CAR,
2018-04-30,46.85,50.32,46.03,49.41,46408885.0,CAR,
2018-03-29,45.28,50.88,43.54,46.84,41969021.0,CAR,
2018-02-28,44.4,47.07,36.9,45.18,53617300.0,CAR,
2018-01-31,43.97,49.41,42.11,44.96,40998146.0,CAR,
2017-12-29,38.07,46.32,37.96,43.88,45048977.0,CAR,
2017-11-30,41.64,41.92,31.97,38.1,54732243.0,CAR,
2017-10-31,38.0,42.3999,37.9,41.25,36085739.0,CAR,
2017-09-29,36.83,38.76,33.85,38.06,62541148.0,CAR,
2017-08-31,30.78,36.25,29.8,36.23,81900493.0,CAR,
2017-07-31,27.5,34.025,27.1,30.78,62857496.0,CAR,
2017-06-30,23.0,29.32,20.71,27.27,100064645.0,CAR,
2017-05-31,30.53,31.66,21.37,22.89,77960411.0,CAR,
2017-04-28,29.53,32.52,26.51,30.5,47356187.0,CAR,
2017-03-31,35.04,35.7625,27.36,29.58,49516671.0,CAR,
2017-02-28,37.74,41.0,32.0,34.58,48920613.0,CAR,
2017-01-31,37.32,39.45,34.911,37.22,26953501.0,CAR,
2016-12-30,38.48,41.53,36.0,36.68,33327360.0,CAR,
2016-11-30,32.63,40.25,31.75,38.29,54974835.0,CAR,
2016-10-31,33.98,34.5,30.6,32.36,29445189.0,CAR,
2016-09-30,36.18,39.536,32.87,34.21,64952028.0,CAR,
2016-08-31,36.72,39.19,33.93,36.13,44518485.0,CAR,
2016-07-29,32.19,38.55,29.72,36.73,38592802.0,CAR,
2016-06-30,29.77,34.85,28.16,32.23,59517427.0,CAR,
2016-05-31,25.16,30.07,23.0,30.0,59969106.0,CAR,
2016-04-29,27.0,27.62,21.85,25.1,52598034.0,CAR,
2016-03-31,26.12,30.84,24.72,27.36,52471998.0,CAR,
2016-02-29,25.93,30.97,21.7299,25.64,91381884.0,CAR,
2016-01-29,35.51,36.32,22.935,26.27,65026121.0,CAR,
2015-12-31,37.68,38.1,32.76,36.29,39965950.0,CAR,
2015-11-30,51.0,53.04,37.295,37.39,61450985.0,CAR,
2015-10-30,43.9,51.015,43.18,49.94,37335753.0,CAR,
2015-09-30,42.73,47.75,41.12,43.68,41273837.0,CAR,
2015-08-31,43.35,47.7,39.04,44.13,64324777.0,CAR,
2015-07-31,44.4,46.46,39.7434,43.43,62707445.0,CAR,
2015-06-30,51.14,52.8,43.9,44.08,41846742.0,CAR,
2015-05-29,54.54,56.74,50.09,51.0,47086723.0,CAR,
2015-04-30,58.93,59.45,53.56,54.14,32482599.0,CAR,
2015-03-31,61.14,62.23,56.01,59.015,31709783.0,CAR,
2015-02-27,57.33,67.63,56.33,60.62,37373822.0,CAR,
2015-01-30,66.39,68.25,56.76,57.31,32395630.0,CAR,
2014-12-31,59.96,68.66,55.5784,66.33,44798645.0,CAR,
2014-11-28,55.99,62.74,55.04,60.15,32149408.0,CAR,
2014-10-31,54.28,58.52,45.94,55.75,81893466.0,CAR,
2014-09-30,67.8,67.97,54.12,54.89,37367707.0,CAR,
2014-08-29,55.99,69.76,55.23,67.51,39504100.0,CAR,
2014-07-31,59.71,61.95,54.76,56.19,21283200.0,CAR,
2014-06-30,57.06,60.4299,56.21,59.69,28364100.0,CAR,
2014-05-30,52.62,57.58,51.34,57.23,38428300.0,CAR,
2014-04-30,48.85,56.05,46.525,52.59,39977500.0,CAR,
2014-03-31,46.05,50.48,44.84,48.7,39025900.0,CAR,
2014-02-28,37.53,48.75,35.56,46.99,53784500.0,CAR,
2014-01-31,40.21,42.48,36.68,37.71,33910800.0,CAR,
2013-12-31,36.86,40.72,35.63,40.42,26953200.0,CAR,
2013-11-29,31.42,37.26,30.15,36.86,33892800.0,CAR,
2013-10-31,28.72,31.98,27.77,31.33,41552700.0,CAR,
2013-09-30,27.23,30.71,26.82,28.83,39448300.0,CAR,
2013-08-30,31.9,32.22,26.57,26.77,32434700.0,CAR,
2013-07-31,29.1,33.3,28.92,31.64,32547500.0,CAR,
2013-06-28,33.3,34.21,26.95,28.75,50058200.0,CAR,
2013-05-31,29.0,34.07,26.7,33.16,34064000.0,CAR,
2013-04-30,27.84,29.73,25.741,28.84,42297400.0,CAR,
2013-03-28,23.19,28.465,23.18,27.83,43748900.0,CAR,
2013-02-28,21.74,24.97,21.59,23.37,34482468.0,CAR,
2013-01-31,20.44,22.21,20.32,21.53,34160000.0,CAR,
2012-12-31,19.1,20.49,18.69,19.82,26737100.0,CAR,
2012-11-30,16.6,19.12,15.85,18.94,29117700.0,CAR,
2012-10-31,15.5,17.86,15.32,16.53,21888400.0,CAR,
2012-09-28,16.37,17.47,15.1,15.38,20198800.0,CAR,
2012-08-31,14.51,17.9,14.05,16.42,32964100.0,CAR,
2012-07-31,15.19,16.41,12.85,14.37,29072900.0,CAR,
2012-06-29,14.29,15.2,12.72,15.2,41153700.0,CAR,
2012-05-31,14.62,16.97,13.48,14.85,65549967.0,CAR,
2012-04-30,14.11,14.37,11.93,13.16,28436300.0,CAR,
2012-03-30,13.02,14.57,12.555,14.15,40553100.0,CAR,
2012-02-29,14.54,15.52,11.96,12.9,59252888.0,CAR,
2012-01-31,11.1,14.68,10.59,14.35,35267700.0,CAR,
2011-12-30,11.8,12.5,10.39,10.72,37360200.0,CAR,
2011-11-30,13.4,14.2,11.19,11.8,44613800.0,CAR,
2011-10-31,9.53,15.21,8.45,14.1,51949100.0,CAR,
2011-09-30,13.03,13.39,9.66,9.67,41958800.0,CAR,
2011-08-31,15.41,15.55,10.85,13.15,74933800.0,CAR,
2011-07-29,17.15,17.8,14.69,15.11,24756900.0,CAR,
2011-06-30,17.61,17.71,15.4,17.09,38827700.0,CAR,
2011-05-31,19.08,19.24,16.56,17.59,32685000.0,CAR,
2011-04-29,18.33,19.49,17.6001,18.96,25129129.0,CAR,
2011-03-31,15.32,18.44,14.68,17.91,46471900.0,CAR,
2011-02-28,13.81,16.75,13.81,15.32,32197100.0,CAR,
2011-01-31,15.77,15.82,13.51,13.84,34809000.0,CAR,
2010-12-31,13.52,15.64,13.38,15.56,31941000.0,CAR,
2010-11-30,11.7,14.02,11.59,13.29,46776200.0,CAR,
2010-10-29,11.83,12.07,10.78,11.61,49001200.0,CAR,
2010-09-30,9.4,12.26,9.27,11.65,47328500.0,CAR,
2010-08-31,12.55,12.89,8.89,9.12,55709600.0,CAR,
2010-07-30,9.78,12.49,8.57,12.34,64802900.0,CAR,
2010-06-30,11.63,12.1,9.76,9.82,68998000.0,CAR,
2010-05-28,14.78,15.59,10.11,11.85,103270500.0,CAR,
2010-04-30,11.58,16.85,11.55,15.12,103460900.0,CAR,
2010-03-31,10.55,12.262,10.48,11.5,80870300.0,CAR,
2010-02-26,10.88,13.44,9.66,10.52,68496800.0,CAR,
2010-01-29,13.3,13.63,10.64,10.82,45161300.0,CAR,
2009-12-31,10.03,13.85,9.75,13.12,50310834.0,CAR,
2009-11-30,8.5,11.34,8.13,9.75,69473631.0,CAR,
2009-10-30,13.27,13.46,8.08,8.4,90458900.0,CAR,
2009-09-30,9.7,14.14,8.75,13.36,62833100.0,CAR,
2009-08-31,8.81,11.98,8.62,9.73,77210400.0,CAR,
2009-07-31,5.68,8.61,5.1,8.55,61263400.0,CAR,
2009-06-30,4.92,5.93,4.05,5.65,65241100.0,CAR,
2009-05-29,2.13,5.12,2.07,4.8,63299400.0,CAR,
2009-04-30,0.9,2.48,0.76,2.09,42633600.0,CAR,
2009-03-31,0.42,1.09,0.34,0.91,28364977.0,CAR,
2009-02-27,0.7,0.79,0.4,0.4,12680200.0,CAR,
2009-01-30,0.71,1.2,0.65,0.69,28359500.0,CAR,
2008-12-31,0.8,2.72,0.55,0.7,33564725.0,CAR,
2008-11-28,1.7,2.51,0.38,0.76,60939700.0,CAR,
2008-10-31,5.67,5.83,1.04,1.64,58050700.0,CAR,
2008-09-30,7.79,12.5,5.0,5.74,36227703.0,CAR,
2008-08-29,6.12,8.54,5.55,7.62,33676500.0,CAR,
2008-07-31,7.97,7.97,4.2,6.1,81470100.0,CAR,
2008-06-30,13.85,18.0,8.3,8.37,34111008.0,CAR,
2008-05-30,13.23,15.55,12.0,13.92,19143100.0,CAR,
2008-04-30,10.62,13.69,10.62,13.28,24234000.0,CAR,
2008-03-31,11.47,11.93,9.17,10.62,22176500.0,CAR,
2008-02-29,13.54,13.74,11.24,11.43,28514500.0,CAR,
2008-01-31,12.92,13.66,9.0,13.35,48072800.0,CAR,
2007-12-31,15.13,15.13,12.51,13.0,37065300.0,CAR,
2007-11-30,20.54,20.63,13.28,15.03,39210950.0,CAR,
2007-10-31,22.89,23.86,20.78,20.87,16419500.0,CAR,
2007-09-28,23.0,23.26,20.81,22.89,17064700.0,CAR,
2007-08-31,26.43,26.43,19.08,23.21,42751400.0,CAR,
2007-07-31,28.54,30.24,25.08,25.67,20402300.0,CAR,
2007-06-29,30.41,31.47,27.21,28.43,21116700.0,CAR,
2007-05-31,27.96,30.65,26.02,30.25,26356700.0,CAR,
2007-04-30,27.43,29.51,27.32,28.13,20646000.0,CAR,
2007-03-30,26.59,28.1,25.35,27.32,21777300.0,CAR,
2007-02-28,25.56,27.5,25.17,26.56,23754400.0,CAR,
2007-01-31,21.8,25.5,21.8,25.46,21259000.0,CAR,
2006-12-29,20.4,23.38,20.21,21.69,20639600.0,CAR,
2006-11-30,19.78,20.97,18.94,20.46,18755200.0,CAR,
2006-10-31,18.39,20.06,18.39,19.79,21151100.0,CAR,
2006-09-29,1.93,19.93,1.92,18.29,33297600.0,CAR,
2006-08-31,2.35,2.55,1.73,1.93,587441000.0,CAR,
2006-07-31,16.35,16.65,14.28,15.01,897788000.0,CAR,
2006-06-30,16.22,16.67,15.28,16.29,794596000.0,CAR,
2006-05-31,17.48,18.05,15.88,16.17,654556000.0,CAR,
2006-04-28,17.5,17.86,16.46,17.43,484262000.0,CAR,
2006-03-31,16.62,17.85,16.1,17.35,939746000.0,CAR,
2006-02-28,16.65,16.94,15.16,16.62,1152301000.0,CAR,
2006-01-31,18.0,18.0,16.37,16.74,713777000.0,CAR,
2005-12-30,17.83,18.41,16.4,17.25,1121924000.0,CAR,
2005-11-30,17.32,18.49,17.04,17.77,984646000.0,CAR,
2005-10-31,20.54,20.7,17.1,17.42,1035581000.0,CAR,
2005-09-30,20.25,21.0,19.53,20.64,622626000.0,CAR,
2005-08-31,21.35,21.9,19.86,20.34,547477000.0,CAR,
2005-07-29,22.39,22.5,21.25,21.36,374083000.0,CAR,
2005-06-30,21.25,22.49,21.08,22.37,465440000.0,CAR,
2005-05-31,20.0,21.49,19.87,21.21,451863000.0,CAR,
2005-04-29,20.72,20.98,19.04,19.91,496550000.0,CAR,
2005-03-31,22.05,22.51,20.21,20.54,528875000.0,CAR,
2005-02-28,22.59,23.05,21.31,22.12,521065000.0,CAR,
2005-01-31,23.34,23.58,21.71,23.55,515686000.0,CAR,
2004-12-31,22.65,23.54,21.95,23.38,576020000.0,CAR,
2004-11-30,20.55,23.01,20.35,22.67,595272000.0,CAR,
2004-10-29,21.6,23.08,19.63,20.59,616127000.0,CAR,
2004-09-30,21.74,23.15,21.46,21.6,554733000.0,CAR,
2004-08-31,22.89,23.38,21.06,21.63,615327000.0,CAR,
2004-07-30,24.3,25.0,22.56,22.88,563485000.0,CAR,
2004-06-30,22.96,24.65,22.61,24.48,407761000.0,CAR,
2004-05-28,23.53,23.75,21.57,22.94,502903000.0,CAR,
2004-04-30,24.44,25.19,23.49,23.68,716003000.0,CAR,
2004-03-31,22.73,24.62,22.64,24.39,744241000.0,CAR,
2004-02-27,22.72,23.26,21.32,22.7,621497000.0,CAR,
2004-01-30,22.02,23.5,21.83,22.65,525626000.0,CAR,
2003-12-31,22.16,22.39,20.6,22.27,548038000.0,CAR,
2003-11-28,20.35,22.25,20.3,22.16,604125000.0,CAR,
2003-10-31,18.48,20.58,18.32,20.43,668844000.0,CAR,
2003-09-30,18.0,19.21,17.4,18.69,624592000.0,CAR,
2003-08-29,17.71,18.02,16.78,17.98,503548000.0,CAR,
2003-07-31,18.32,19.41,16.75,17.95,786162000.0,CAR,
2003-06-30,16.97,18.7,16.3,18.32,806238000.0,CAR,
2003-05-30,14.37,16.9,14.05,16.8,796373000.0,CAR,
2003-04-30,12.85,14.53,12.53,14.28,647788000.0,CAR,
2003-03-31,12.3,13.99,11.67,12.7,657114000.0,CAR,
2003-02-28,11.08,12.49,10.56,12.31,540239000.0,CAR,
2003-01-31,10.48,11.99,10.4,11.08,656360000.0,CAR,
2002-12-31,12.72,12.87,10.2,10.48,647450000.0,CAR,
2002-11-29,11.45,13.11,11.31,12.58,633602000.0,CAR,
2002-10-31,10.99,12.92,8.9,11.5,918427000.0,CAR,
2002-09-30,14.3,14.79,9.86,10.76,911197000.0,CAR,
2002-08-30,13.65,15.4,12.1,14.31,652700000.0,CAR,
2002-07-31,15.7,15.91,11.69,13.82,992606000.0,CAR,
2002-06-28,18.2,18.2,14.6,15.88,793390000.0,CAR,
2002-05-31,18.0,18.9,17.3,18.28,841575000.0,CAR,
2002-04-30,18.65,19.35,17.62,17.99,862646000.0,CAR,
2002-03-28,17.75,20.15,17.68,19.2,798394000.0,CAR,
2002-02-28,17.1,17.9,14.86,17.41,926600000.0,CAR,
2002-01-31,19.5,19.58,14.17,17.48,1405138000.0,CAR,
2001-12-31,17.04,20.0,16.52,19.61,1016881000.0,CAR,
2001-11-30,13.0,17.22,12.8,17.04,1134428000.0,CAR,
2001-10-31,12.8,14.55,11.81,12.96,1222918000.0,CAR,
2001-09-28,19.25,19.25,10.6,12.8,1440956000.0,CAR,
2001-08-31,20.49,20.8,18.5,19.07,1022780000.0,CAR,
2001-07-31,19.85,21.53,19.81,20.35,1091044000.0,CAR,
2001-06-29,19.05,20.37,17.61,19.5,964184000.0,CAR,
2001-05-31,17.75,19.5,16.76,19.18,835116000.0,CAR,
2001-04-30,14.65,18.18,13.75,17.74,1136323000.0,CAR,
2001-03-30,13.0,15.14,12.7,14.59,1105655000.0,CAR,
